latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.59753954,32.656742,1137.0,10800,Europe/Moscow,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm)
2024-10-25T12:00,26.4,61,18.3,2.60,2.60
2024-10-25T13:00,25.5,70,19.6,0.00,0.00
2024-10-25T14:00,26.6,63,19.0,0.10,0.10
2024-10-25T15:00,27.8,53,17.4,0.00,0.00
2024-10-25T16:00,26.3,66,19.3,0.00,0.00
2024-10-25T17:00,25.3,70,19.5,0.00,0.00
2024-10-25T18:00,23.9,79,20.0,0.00,0.00
2024-10-25T19:00,22.8,86,20.3,0.00,0.00
2024-10-25T20:00,21.6,93,20.3,0.00,0.00
2024-10-25T21:00,21.3,93,20.1,0.00,0.00
2024-10-25T22:00,21.3,93,20.1,0.00,0.00
2024-10-25T23:00,20.8,93,19.6,0.00,0.00
2024-10-26T00:00,20.6,91,19.1,0.00,0.00
2024-10-26T01:00,20.0,93,18.9,0.00,0.00
2024-10-26T02:00,19.4,95,18.6,0.00,0.00
2024-10-26T03:00,18.9,95,18.1,0.00,0.00
2024-10-26T04:00,18.0,96,17.4,0.00,0.00
2024-10-26T05:00,18.1,96,17.4,0.00,0.00
2024-10-26T06:00,17.9,96,17.2,0.00,0.00
2024-10-26T07:00,18.2,95,17.5,0.00,0.00
2024-10-26T08:00,20.8,86,18.3,0.00,0.00
2024-10-26T09:00,23.7,73,18.7,0.00,0.00
2024-10-26T10:00,26.1,61,18.1,0.00,0.00
2024-10-26T11:00,27.9,53,17.6,0.00,0.00
2024-10-26T12:00,28.7,50,17.2,0.00,0.00
2024-10-26T13:00,29.1,49,17.4,0.10,0.10
2024-10-26T14:00,29.4,48,17.4,0.10,0.10
2024-10-26T15:00,29.6,46,16.9,0.00,0.00
2024-10-26T16:00,28.9,45,15.9,0.00,0.00
2024-10-26T17:00,28.3,46,15.7,0.00,0.00
2024-10-26T18:00,26.8,56,17.2,0.00,0.00
2024-10-26T19:00,23.3,74,18.4,0.00,0.00
2024-10-26T20:00,23.0,76,18.5,0.00,0.00
2024-10-26T21:00,21.5,84,18.8,0.00,0.00
2024-10-26T22:00,20.8,85,18.1,0.00,0.00
2024-10-26T23:00,20.8,81,17.4,0.00,0.00
2024-10-27T00:00,20.7,78,16.7,0.00,0.00
2024-10-27T01:00,20.8,73,15.9,0.00,0.00
2024-10-27T02:00,20.4,80,16.7,0.00,0.00
2024-10-27T03:00,19.9,84,17.2,0.00,0.00
2024-10-27T04:00,19.4,89,17.6,0.00,0.00
2024-10-27T05:00,19.0,92,17.6,0.00,0.00
2024-10-27T06:00,18.7,93,17.5,0.00,0.00
2024-10-27T07:00,19.3,89,17.5,0.00,0.00
2024-10-27T08:00,21.5,78,17.6,0.00,0.00
2024-10-27T09:00,23.9,67,17.4,0.00,0.00
2024-10-27T10:00,26.0,56,16.5,0.10,0.10
2024-10-27T11:00,27.3,49,15.7,0.00,0.00
2024-10-27T12:00,28.8,45,15.7,0.10,0.10
2024-10-27T13:00,29.6,43,15.8,0.00,0.00
2024-10-27T14:00,29.8,43,15.9,0.00,0.00
2024-10-27T15:00,30.0,42,15.8,0.00,0.00
2024-10-27T16:00,27.7,53,17.3,0.00,0.00
2024-10-27T17:00,27.5,52,16.7,0.00,0.00
2024-10-27T18:00,26.1,70,20.2,0.00,0.00
2024-10-27T19:00,24.2,63,16.8,0.00,0.00
2024-10-27T20:00,22.6,73,17.6,0.00,0.00
2024-10-27T21:00,22.6,72,17.3,0.00,0.00
2024-10-27T22:00,21.3,80,17.7,0.00,0.00
2024-10-27T23:00,20.5,84,17.6,0.00,0.00
2024-10-28T00:00,20.6,81,17.2,0.00,0.00
2024-10-28T01:00,20.4,83,17.4,0.00,0.00
2024-10-28T02:00,19.7,86,17.3,0.00,0.00
2024-10-28T03:00,18.8,89,17.0,0.00,0.00
2024-10-28T04:00,19.2,90,17.5,0.00,0.00
2024-10-28T05:00,19.0,90,17.3,0.00,0.00
2024-10-28T06:00,18.7,92,17.4,0.10,0.10
2024-10-28T07:00,18.0,99,17.9,3.20,3.20
2024-10-28T08:00,19.1,91,17.6,0.30,0.30
2024-10-28T09:00,20.7,86,18.3,0.00,0.00
2024-10-28T10:00,22.9,73,17.8,0.00,0.00
2024-10-28T11:00,25.4,63,18.0,0.10,0.10
2024-10-28T12:00,26.7,57,17.5,0.00,0.00
2024-10-28T13:00,27.8,52,17.0,0.00,0.00
2024-10-28T14:00,28.5,48,16.4,0.00,0.00
2024-10-28T15:00,27.7,49,16.1,0.00,0.00
2024-10-28T16:00,27.2,54,17.1,0.00,0.00
2024-10-28T17:00,26.3,56,16.7,0.00,0.00
2024-10-28T18:00,25.1,64,17.7,0.00,0.00
2024-10-28T19:00,22.7,73,17.7,0.00,0.00
2024-10-28T20:00,22.3,76,17.8,0.00,0.00
2024-10-28T21:00,21.3,83,18.4,0.00,0.00
2024-10-28T22:00,20.2,91,18.6,0.00,0.00
2024-10-28T23:00,19.4,94,18.4,0.00,0.00
2024-10-29T00:00,19.2,94,18.2,0.00,0.00
2024-10-29T01:00,18.9,94,17.9,0.00,0.00
2024-10-29T02:00,18.3,95,17.6,0.00,0.00
2024-10-29T03:00,18.2,97,17.7,0.00,0.00
2024-10-29T04:00,17.4,98,17.1,0.00,0.00
2024-10-29T05:00,17.9,97,17.3,0.00,0.00
2024-10-29T06:00,17.2,98,16.9,0.00,0.00
2024-10-29T07:00,18.1,95,17.4,0.00,0.00
2024-10-29T08:00,21.2,85,18.5,0.00,0.00
2024-10-29T09:00,23.5,73,18.5,0.00,0.00
2024-10-29T10:00,25.3,66,18.6,0.00,0.00
2024-10-29T11:00,26.7,60,18.3,0.00,0.00
2024-10-29T12:00,27.7,55,17.9,0.00,0.00
2024-10-29T13:00,28.0,54,17.8,0.10,0.10
2024-10-29T14:00,28.7,51,17.6,0.00,0.00
2024-10-29T15:00,26.3,60,17.8,0.60,0.60
2024-10-29T16:00,25.4,67,18.9,0.00,0.00
2024-10-29T17:00,25.2,68,18.8,0.00,0.00
2024-10-29T18:00,24.5,71,18.9,0.00,0.00
2024-10-29T19:00,23.2,77,18.9,0.00,0.00
2024-10-29T20:00,21.7,85,19.0,0.00,0.00
2024-10-29T21:00,20.5,91,19.0,0.00,0.00
2024-10-29T22:00,20.4,92,19.0,0.00,0.00
2024-10-29T23:00,20.1,91,18.5,0.00,0.00
2024-10-30T00:00,19.9,91,18.3,0.00,0.00
2024-10-30T01:00,19.4,92,18.2,0.00,0.00
2024-10-30T02:00,18.9,95,18.0,0.00,0.00
2024-10-30T03:00,18.5,95,17.7,0.00,0.00
2024-10-30T04:00,17.9,97,17.4,0.00,0.00
2024-10-30T05:00,18.2,96,17.6,0.00,0.00
2024-10-30T06:00,17.9,97,17.3,0.00,0.00
2024-10-30T07:00,18.5,94,17.6,0.00,0.00
2024-10-30T08:00,21.2,83,18.2,0.00,0.00
2024-10-30T09:00,24.2,69,18.1,0.00,0.00
2024-10-30T10:00,26.9,56,17.3,0.00,0.00
2024-10-30T11:00,28.6,46,15.9,0.00,0.00
2024-10-30T12:00,29.3,44,15.7,0.10,0.10
2024-10-30T13:00,30.2,42,15.8,0.00,0.00
2024-10-30T14:00,30.2,40,15.2,0.00,0.00
2024-10-30T15:00,30.2,40,15.1,0.00,0.00
2024-10-30T16:00,29.4,41,14.6,0.00,0.00
2024-10-30T17:00,28.8,41,14.4,0.00,0.00
2024-10-30T18:00,26.9,69,20.8,0.00,0.00
2024-10-30T19:00,23.8,62,16.1,0.00,0.00
2024-10-30T20:00,22.7,66,16.0,0.00,0.00
2024-10-30T21:00,22.1,73,17.1,0.00,0.00
2024-10-30T22:00,21.5,78,17.4,0.00,0.00
2024-10-30T23:00,21.0,78,17.0,0.00,0.00
2024-10-31T00:00,20.4,75,15.8,0.00,0.00
2024-10-31T01:00,20.3,73,15.2,0.00,0.00
2024-10-31T02:00,20.1,73,15.0,0.00,0.00
2024-10-31T03:00,19.4,79,15.7,0.00,0.00
2024-10-31T04:00,18.5,82,15.3,0.00,0.00
2024-10-31T05:00,18.5,82,15.3,0.00,0.00
2024-10-31T06:00,18.4,82,15.2,0.00,0.00
2024-10-31T07:00,19.1,80,15.5,0.00,0.00
2024-10-31T08:00,22.4,70,16.7,0.00,0.00
2024-10-31T09:00,25.2,60,16.8,0.00,0.00
2024-10-31T10:00,27.3,50,15.9,0.00,0.00
2024-10-31T11:00,28.5,44,15.0,0.10,0.10
2024-10-31T12:00,29.5,41,14.8,0.10,0.10
2024-10-31T13:00,30.2,38,14.5,0.00,0.00
2024-10-31T14:00,30.7,37,14.3,0.00,0.00
2024-10-31T15:00,30.6,36,13.8,0.00,0.00
2024-10-31T16:00,26.0,62,18.2,0.10,0.10
2024-10-31T17:00,25.5,63,18.1,0.00,0.00
2024-10-31T18:00,23.9,70,18.2,0.00,0.00
2024-10-31T19:00,22.3,82,19.1,0.00,0.00
2024-10-31T20:00,21.6,88,19.5,0.00,0.00
2024-10-31T21:00,21.2,89,19.4,0.00,0.00
2024-10-31T22:00,20.6,93,19.5,0.00,0.00
2024-10-31T23:00,20.1,95,19.3,0.00,0.00
2024-11-01T00:00,19.8,95,19.0,0.00,0.00
2024-11-01T01:00,19.5,95,18.7,0.00,0.00
2024-11-01T02:00,18.9,95,18.0,0.00,0.00
2024-11-01T03:00,18.8,94,17.8,0.00,0.00
2024-11-01T04:00,19.2,90,17.6,0.00,0.00
2024-11-01T05:00,19.2,88,17.2,0.00,0.00
2024-11-01T06:00,18.8,89,17.0,1.30,1.30
2024-11-01T07:00,18.9,91,17.3,0.00,0.00
2024-11-01T08:00,20.6,84,17.8,0.00,0.00
2024-11-01T09:00,22.0,77,17.9,0.00,0.00
2024-11-01T10:00,25.1,65,18.0,0.00,0.00
2024-11-01T11:00,26.8,58,17.8,0.00,0.00
2024-11-01T12:00,27.9,53,17.5,0.00,0.00
2024-11-01T13:00,29.2,44,15.8,0.00,0.00
2024-11-01T14:00,24.2,69,18.1,0.80,0.80
2024-11-01T15:00,26.1,60,17.8,0.10,0.10
2024-11-01T16:00,23.8,70,18.0,0.50,0.50
2024-11-01T17:00,22.6,76,18.1,0.00,0.00
2024-11-01T18:00,22.2,79,18.4,0.00,0.00
2024-11-01T19:00,20.4,92,19.0,0.00,0.00
2024-11-01T20:00,19.7,96,19.1,0.00,0.00
2024-11-01T21:00,18.6,98,18.4,0.00,0.00
2024-11-01T22:00,18.3,98,18.0,0.00,0.00
2024-11-01T23:00,18.6,97,18.1,0.00,0.00
2024-11-02T00:00,18.0,98,17.7,0.00,0.00
2024-11-02T01:00,17.5,100,17.4,0.00,0.00
2024-11-02T02:00,17.3,99,17.1,0.00,0.00
2024-11-02T03:00,17.5,95,16.7,0.00,0.00
2024-11-02T04:00,18.5,95,17.7,0.00,0.00
2024-11-02T05:00,17.6,97,17.2,0.10,0.10
2024-11-02T06:00,17.3,99,17.1,0.00,0.00
2024-11-02T07:00,17.9,96,17.3,0.10,0.10
2024-11-02T08:00,19.1,91,17.6,0.10,0.10
2024-11-02T09:00,21.1,82,18.0,0.10,0.10
2024-11-02T10:00,23.5,69,17.6,0.00,0.00
2024-11-02T11:00,25.7,61,17.5,0.00,0.00
2024-11-02T12:00,27.3,55,17.4,0.10,0.10
2024-11-02T13:00,28.4,48,16.5,0.00,0.00
2024-11-02T14:00,25.2,60,16.9,0.40,0.40
2024-11-02T15:00,27.8,51,16.7,0.10,0.10
2024-11-02T16:00,23.1,77,18.9,0.10,0.10
2024-11-02T17:00,22.8,77,18.6,0.10,0.10
2024-11-02T18:00,22.3,78,18.3,0.00,0.00
2024-11-02T19:00,21.2,86,18.7,0.00,0.00
2024-11-02T20:00,19.9,93,18.8,0.00,0.00
2024-11-02T21:00,19.3,96,18.7,0.00,0.00
2024-11-02T22:00,19.1,97,18.5,0.00,0.00
2024-11-02T23:00,18.9,97,18.5,0.00,0.00
2024-11-03T00:00,18.8,98,18.5,0.00,0.00
2024-11-03T01:00,18.6,99,18.4,0.00,0.00
2024-11-03T02:00,18.3,98,18.0,0.00,0.00
2024-11-03T03:00,18.4,96,17.7,0.00,0.00
2024-11-03T04:00,18.8,93,17.7,0.00,0.00
2024-11-03T05:00,18.6,95,17.8,0.00,0.00
2024-11-03T06:00,18.0,98,17.6,0.00,0.00
2024-11-03T07:00,18.0,98,17.7,0.00,0.00
2024-11-03T08:00,20.6,86,18.2,0.00,0.00
2024-11-03T09:00,22.7,75,18.0,0.00,0.00
2024-11-03T10:00,25.0,65,17.9,0.00,0.00
2024-11-03T11:00,26.8,58,17.9,0.00,0.00
2024-11-03T12:00,28.0,50,16.6,0.00,0.00
2024-11-03T13:00,26.9,50,15.7,0.20,0.20
2024-11-03T14:00,24.6,66,17.8,0.80,0.80
2024-11-03T15:00,26.2,60,17.8,0.00,0.00
2024-11-03T16:00,26.8,55,17.0,0.00,0.00
2024-11-03T17:00,26.2,55,16.5,0.00,0.00
2024-11-03T18:00,24.7,63,17.1,0.00,0.00
2024-11-03T19:00,21.6,81,18.2,0.00,0.00
2024-11-03T20:00,20.9,88,18.8,0.00,0.00
2024-11-03T21:00,20.3,92,19.0,0.00,0.00
2024-11-03T22:00,20.3,89,18.5,0.00,0.00
2024-11-03T23:00,20.2,87,18.0,0.00,0.00
2024-11-04T00:00,20.2,86,17.7,0.00,0.00
2024-11-04T01:00,19.8,87,17.5,0.00,0.00
2024-11-04T02:00,19.7,87,17.6,0.00,0.00
2024-11-04T03:00,19.4,88,17.4,0.00,0.00
2024-11-04T04:00,18.4,93,17.3,0.00,0.00
2024-11-04T05:00,17.5,95,16.7,0.00,0.00
2024-11-04T06:00,16.9,96,16.3,0.00,0.00
2024-11-04T07:00,17.9,93,16.7,0.00,0.00
2024-11-04T08:00,21.1,78,17.0,0.00,0.00
2024-11-04T09:00,23.9,65,16.8,0.00,0.00
2024-11-04T10:00,26.2,54,16.2,0.00,0.00
2024-11-04T11:00,27.9,49,16.3,0.00,0.00
2024-11-04T12:00,29.2,46,16.2,0.00,0.00
2024-11-04T13:00,29.9,42,15.6,0.00,0.00
2024-11-04T14:00,30.5,38,14.6,0.00,0.00
2024-11-04T15:00,29.3,40,14.4,0.00,0.00
2024-11-04T16:00,24.3,74,19.3,0.10,0.10
2024-11-04T17:00,24.3,72,19.0,0.00,0.00
2024-11-04T18:00,23.3,78,19.3,0.00,0.00
2024-11-04T19:00,21.0,93,19.8,0.00,0.00
2024-11-04T20:00,20.4,96,19.8,0.00,0.00
2024-11-04T21:00,20.2,96,19.6,0.00,0.00
2024-11-04T22:00,20.0,95,19.2,0.00,0.00
2024-11-04T23:00,19.7,95,18.9,0.00,0.00
2024-11-05T00:00,19.4,95,18.6,0.00,0.00
2024-11-05T01:00,18.8,96,18.1,0.00,0.00
2024-11-05T02:00,18.4,96,17.7,0.00,0.00
2024-11-05T03:00,18.0,96,17.4,0.00,0.00
2024-11-05T04:00,18.0,95,17.2,0.00,0.00
2024-11-05T05:00,17.9,96,17.2,0.00,0.00
2024-11-05T06:00,17.8,96,17.2,0.00,0.00
2024-11-05T07:00,18.0,97,17.4,0.00,0.00
2024-11-05T08:00,20.7,84,17.8,0.00,0.00
2024-11-05T09:00,23.2,71,17.6,0.00,0.00
2024-11-05T10:00,25.2,63,17.6,0.00,0.00
2024-11-05T11:00,26.9,58,17.9,0.00,0.00
2024-11-05T12:00,27.9,54,17.7,0.10,0.10
2024-11-05T13:00,28.4,48,16.3,0.20,0.20
2024-11-05T14:00,22.7,81,19.2,3.60,3.60
2024-11-05T15:00,23.1,81,19.6,2.40,2.40
2024-11-05T16:00,24.3,64,17.2,0.60,0.60
2024-11-05T17:00,24.8,65,17.7,0.00,0.00
2024-11-05T18:00,23.5,74,18.5,0.00,0.00
2024-11-05T19:00,22.0,82,18.9,0.00,0.00
2024-11-05T20:00,20.4,92,19.0,0.00,0.00
2024-11-05T21:00,19.7,94,18.7,0.80,0.80
2024-11-05T22:00,18.9,97,18.4,1.20,1.20
2024-11-05T23:00,18.7,98,18.4,0.40,0.40
2024-11-06T00:00,18.4,99,18.3,0.20,0.20
2024-11-06T01:00,17.9,100,17.9,0.00,0.00
2024-11-06T02:00,17.7,99,17.6,0.00,0.00
2024-11-06T03:00,17.2,100,17.2,0.00,0.00
2024-11-06T04:00,17.9,97,17.4,0.00,0.00
2024-11-06T05:00,17.7,97,17.2,0.00,0.00
2024-11-06T06:00,17.9,96,17.2,0.00,0.00
2024-11-06T07:00,17.8,97,17.3,0.00,0.00
2024-11-06T08:00,19.9,89,18.0,0.00,0.00
2024-11-06T09:00,21.0,84,18.2,0.00,0.00
2024-11-06T10:00,22.6,78,18.5,0.00,0.00
2024-11-06T11:00,25.0,67,18.3,0.10,0.10
2024-11-06T12:00,26.9,57,17.7,0.10,0.10
2024-11-06T13:00,25.6,64,18.3,2.80,2.80
2024-11-06T14:00,24.2,71,18.6,0.00,0.00
2024-11-06T15:00,26.0,60,17.5,0.00,0.00
2024-11-06T16:00,23.3,81,20.0,0.10,0.10
2024-11-06T17:00,23.7,71,18.1,0.00,0.00
2024-11-06T18:00,22.7,80,19.1,0.00,0.00
2024-11-06T19:00,20.9,94,19.9,0.00,0.00
2024-11-06T20:00,21.1,93,20.0,0.00,0.00
2024-11-06T21:00,20.1,94,19.1,0.00,0.00
2024-11-06T22:00,20.8,90,19.1,0.00,0.00
2024-11-06T23:00,20.9,91,19.4,0.00,0.00
2024-11-07T00:00,20.0,95,19.1,0.20,0.20
2024-11-07T01:00,19.4,96,18.8,0.00,0.00
2024-11-07T02:00,19.7,95,18.8,0.00,0.00
2024-11-07T03:00,18.6,96,17.9,0.20,0.20
2024-11-07T04:00,19.8,87,17.6,0.00,0.00
2024-11-07T05:00,18.4,95,17.6,0.00,0.00
2024-11-07T06:00,18.5,94,17.5,0.00,0.00
2024-11-07T07:00,18.0,99,17.8,3.30,3.30
2024-11-07T08:00,18.8,96,18.2,0.30,0.30
2024-11-07T09:00,20.9,91,19.3,0.00,0.00
2024-11-07T10:00,22.3,85,19.6,0.00,0.00
2024-11-07T11:00,24.6,71,18.9,0.20,0.20
2024-11-07T12:00,26.2,64,18.9,0.20,0.20
2024-11-07T13:00,27.3,57,18.0,0.10,0.10
2024-11-07T14:00,23.2,78,19.2,1.40,1.40
2024-11-07T15:00,25.1,68,18.7,0.00,0.00
2024-11-07T16:00,27.9,50,16.5,0.00,0.00
2024-11-07T17:00,26.1,55,16.4,0.20,0.20
2024-11-07T18:00,24.7,62,16.9,0.00,0.00
2024-11-07T19:00,22.6,75,17.9,0.00,0.00
2024-11-07T20:00,21.4,85,18.7,0.00,0.00
2024-11-07T21:00,20.7,88,18.7,0.00,0.00
2024-11-07T22:00,20.2,91,18.7,0.00,0.00
2024-11-07T23:00,19.5,95,18.6,0.00,0.00
2024-11-08T00:00,19.1,96,18.4,0.00,0.00
2024-11-08T01:00,18.8,97,18.2,0.00,0.00
2024-11-08T02:00,18.5,96,17.9,0.00,0.00
2024-11-08T03:00,18.4,96,17.7,0.00,0.00
2024-11-08T04:00,19.3,94,18.2,0.00,0.00
2024-11-08T05:00,18.8,96,18.2,0.00,0.00
2024-11-08T06:00,18.5,97,18.0,0.00,0.00
2024-11-08T07:00,18.6,97,18.1,0.00,0.00
2024-11-08T08:00,21.1,86,18.7,0.00,0.00
2024-11-08T09:00,22.8,77,18.6,0.00,0.00
2024-11-08T10:00,24.5,68,18.2,0.00,0.00
2024-11-08T11:00,26.6,58,17.5,0.00,0.00
2024-11-08T12:00,26.6,56,17.1,0.10,0.10
2024-11-08T13:00,27.7,52,16.9,0.00,0.00
2024-11-08T14:00,28.6,47,16.1,0.00,0.00
2024-11-08T15:00,29.3,43,15.5,0.00,0.00
2024-11-08T16:00,28.3,39,13.0,0.10,0.10
2024-11-08T17:00,27.4,42,13.4,0.00,0.00
2024-11-08T18:00,25.7,51,14.7,0.00,0.00
2024-11-08T19:00,23.2,65,16.3,0.00,0.00
2024-11-08T20:00,21.6,77,17.4,0.00,0.00
2024-11-08T21:00,20.7,82,17.5,0.00,0.00
2024-11-08T22:00,20.1,83,17.2,0.00,0.00
2024-11-08T23:00,19.5,86,17.0,0.00,0.00
2024-11-09T00:00,18.3,92,17.0,0.00,0.00
2024-11-09T01:00,17.7,94,16.8,0.00,0.00
2024-11-09T02:00,18.0,92,16.7,0.00,0.00
2024-11-09T03:00,17.2,95,16.4,0.00,0.00
2024-11-09T04:00,17.9,89,16.0,0.00,0.00
2024-11-09T05:00,17.2,94,16.2,0.00,0.00
2024-11-09T06:00,17.1,95,16.3,0.00,0.00
2024-11-09T07:00,17.6,92,16.2,0.00,0.00
2024-11-09T08:00,21.3,75,16.7,0.00,0.00
2024-11-09T09:00,24.3,62,16.5,0.00,0.00
2024-11-09T10:00,26.4,53,16.0,0.00,0.00
2024-11-09T11:00,27.8,47,15.3,0.00,0.00
2024-11-09T12:00,29.0,43,15.1,0.00,0.00
2024-11-09T13:00,29.9,41,15.0,0.00,0.00
2024-11-09T14:00,30.2,39,14.7,0.00,0.00
2024-11-09T15:00,30.1,38,14.2,0.00,0.00
2024-11-09T16:00,30.8,29,10.8,0.00,0.00
2024-11-09T17:00,30.0,30,10.5,0.00,0.00
2024-11-09T18:00,27.6,38,12.2,0.00,0.00
2024-11-09T19:00,23.4,58,14.6,0.00,0.00
2024-11-09T20:00,22.3,65,15.5,0.00,0.00
2024-11-09T21:00,21.3,71,15.8,0.00,0.00
2024-11-09T22:00,20.6,71,15.2,0.00,0.00
2024-11-09T23:00,20.9,69,14.9,0.00,0.00
2024-11-10T00:00,20.5,71,15.1,0.00,0.00
2024-11-10T01:00,20.5,73,15.4,0.00,0.00
2024-11-10T02:00,19.0,81,15.6,0.00,0.00
2024-11-10T03:00,19.5,81,16.2,0.00,0.00
2024-11-10T04:00,19.3,84,16.5,0.70,0.70
2024-11-10T05:00,18.9,88,16.9,0.00,0.00
2024-11-10T06:00,18.7,86,16.4,0.00,0.00
2024-11-10T07:00,18.6,87,16.4,0.00,0.00
2024-11-10T08:00,21.1,78,17.1,0.00,0.00
2024-11-10T09:00,24.3,62,16.7,0.00,0.00
2024-11-10T10:00,26.6,51,15.7,0.00,0.00
2024-11-10T11:00,28.3,46,15.7,0.00,0.00
2024-11-10T12:00,29.9,42,15.6,0.00,0.00
2024-11-10T13:00,30.2,40,15.1,0.00,0.00
2024-11-10T14:00,30.5,38,14.5,0.00,0.00
2024-11-10T15:00,30.8,37,14.3,0.00,0.00
2024-11-10T16:00,25.0,61,16.9,0.10,0.10
2024-11-10T17:00,22.4,73,17.3,0.00,0.00
2024-11-10T18:00,22.9,71,17.4,0.00,0.00
2024-11-10T19:00,21.2,84,18.3,0.00,0.00
2024-11-10T20:00,20.8,85,18.2,0.00,0.00
2024-11-10T21:00,20.7,86,18.4,0.00,0.00
2024-11-10T22:00,21.0,85,18.3,0.00,0.00
2024-11-10T23:00,20.9,85,18.3,0.00,0.00
2024-11-11T00:00,19.7,92,18.4,0.00,0.00
2024-11-11T01:00,19.8,89,18.0,0.10,0.10
2024-11-11T02:00,19.5,91,18.0,0.20,0.20
2024-11-11T03:00,19.1,92,17.8,0.00,0.00
2024-11-11T04:00,19.3,88,17.2,0.00,0.00
2024-11-11T05:00,18.6,91,17.2,0.00,0.00
2024-11-11T06:00,18.5,91,17.0,0.00,0.00
2024-11-11T07:00,19.1,88,17.0,0.00,0.00
2024-11-11T08:00,21.3,78,17.3,0.00,0.00
2024-11-11T09:00,23.6,69,17.5,0.00,0.00
2024-11-11T10:00,25.8,57,16.7,0.00,0.00
2024-11-11T11:00,27.4,53,16.9,0.00,0.00
2024-11-11T12:00,28.9,47,16.3,0.10,0.10
2024-11-11T13:00,29.1,42,14.9,0.00,0.00
2024-11-11T14:00,28.6,43,14.7,0.00,0.00
2024-11-11T15:00,26.2,60,17.7,1.00,1.00
2024-11-11T16:00,25.4,62,17.7,0.20,0.20
2024-11-11T17:00,23.7,70,17.9,0.10,0.10
2024-11-11T18:00,21.6,81,18.2,0.20,0.20
2024-11-11T19:00,20.7,87,18.5,0.20,0.20
2024-11-11T20:00,19.9,95,19.1,0.20,0.20
2024-11-11T21:00,19.6,96,18.9,0.10,0.10
2024-11-11T22:00,19.3,95,18.6,0.00,0.00
2024-11-11T23:00,19.2,94,18.3,0.00,0.00
2024-11-12T00:00,19.0,96,18.3,0.00,0.00
2024-11-12T01:00,18.9,95,18.1,0.10,0.10
2024-11-12T02:00,18.9,96,18.2,0.10,0.10
2024-11-12T03:00,18.5,98,18.1,0.00,0.00
2024-11-12T04:00,19.2,96,18.5,0.00,0.00
2024-11-12T05:00,18.7,97,18.2,0.00,0.00
2024-11-12T06:00,18.2,98,17.9,0.00,0.00
2024-11-12T07:00,18.6,96,18.0,0.10,0.10
2024-11-12T08:00,21.1,85,18.5,0.00,0.00
2024-11-12T09:00,23.7,73,18.5,0.10,0.10
2024-11-12T10:00,25.7,63,18.1,0.10,0.10
2024-11-12T11:00,27.3,55,17.3,0.00,0.00
2024-11-12T12:00,28.7,48,16.6,0.00,0.00
2024-11-12T13:00,29.5,44,16.0,0.00,0.00
2024-11-12T14:00,29.3,43,15.4,0.00,0.00
2024-11-12T15:00,29.1,43,15.2,0.00,0.00
2024-11-12T16:00,23.6,75,18.9,1.10,1.10
2024-11-12T17:00,24.2,71,18.5,0.00,0.00
2024-11-12T18:00,23.9,74,19.1,0.00,0.00
2024-11-12T19:00,22.5,79,18.7,0.00,0.00
2024-11-12T20:00,21.5,79,17.8,0.00,0.00
2024-11-12T21:00,20.7,83,17.8,0.00,0.00
2024-11-12T22:00,20.2,84,17.3,0.00,0.00
2024-11-12T23:00,19.6,84,16.9,0.00,0.00
2024-11-13T00:00,19.0,88,16.9,0.00,0.00
2024-11-13T01:00,18.7,91,17.2,0.00,0.00
2024-11-13T02:00,18.2,93,17.1,0.00,0.00
2024-11-13T03:00,17.7,94,16.7,0.00,0.00
2024-11-13T04:00,18.1,93,17.0,0.00,0.00
2024-11-13T05:00,17.5,94,16.6,0.00,0.00
2024-11-13T06:00,17.4,95,16.7,0.00,0.00
2024-11-13T07:00,18.0,94,17.1,0.00,0.00
2024-11-13T08:00,20.5,85,18.0,0.00,0.00
2024-11-13T09:00,23.0,77,18.7,0.00,0.00
2024-11-13T10:00,25.0,68,18.6,0.00,0.00
2024-11-13T11:00,26.4,58,17.4,0.00,0.00
2024-11-13T12:00,26.8,56,17.3,0.20,0.20
2024-11-13T13:00,26.9,57,17.7,0.20,0.20
2024-11-13T14:00,27.3,57,18.0,0.00,0.00
2024-11-13T15:00,27.6,55,17.7,0.00,0.00
2024-11-13T16:00,27.8,50,16.6,0.00,0.00
2024-11-13T17:00,27.6,49,16.0,0.00,0.00
2024-11-13T18:00,25.7,57,16.6,0.00,0.00
2024-11-13T19:00,23.2,70,17.4,0.00,0.00
2024-11-13T20:00,22.6,73,17.6,0.00,0.00
2024-11-13T21:00,22.4,76,18.0,0.00,0.00
2024-11-13T22:00,21.9,77,17.6,0.00,0.00
2024-11-13T23:00,20.9,83,17.9,0.00,0.00
2024-11-14T00:00,20.1,88,18.0,0.00,0.00
2024-11-14T01:00,19.7,89,17.9,0.00,0.00
2024-11-14T02:00,19.5,86,17.2,0.00,0.00
2024-11-14T03:00,19.3,86,16.9,0.00,0.00
2024-11-14T04:00,20.0,80,16.4,0.00,0.00
2024-11-14T05:00,19.8,85,17.2,0.00,0.00
2024-11-14T06:00,19.4,89,17.5,0.00,0.00
2024-11-14T07:00,19.4,89,17.6,0.00,0.00
2024-11-14T08:00,21.2,80,17.6,0.00,0.00
2024-11-14T09:00,23.3,69,17.2,0.00,0.00
