latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2022-09-20T15:00,27.6,44,14.3,27.7,0.00,100,22.7
2022-09-20T16:00,29.4,39,14.0,29.9,0.00,10,12.2
2022-09-20T17:00,28.1,43,14.4,28.1,0.00,30,7.9
2022-09-20T18:00,25.5,54,15.5,26.7,0.00,5,5.0
2022-09-20T19:00,21.2,71,15.7,23.0,0.00,6,1.8
2022-09-20T20:00,19.1,82,16.0,20.8,0.00,10,2.5
2022-09-20T21:00,18.5,88,16.5,20.1,0.00,7,4.0
2022-09-20T22:00,18.1,90,16.4,19.9,0.00,6,4.3
2022-09-20T23:00,17.9,90,16.2,19.8,0.00,10,2.5
2022-09-21T00:00,17.7,90,16.0,19.5,0.00,19,2.2
2022-09-21T01:00,17.6,90,16.0,19.2,0.00,7,4.0
2022-09-21T02:00,17.0,93,15.9,18.4,0.00,100,6.8
2022-09-21T03:00,17.8,90,16.1,19.6,0.00,95,3.2
2022-09-21T04:00,17.7,91,16.2,19.4,0.00,100,4.3
2022-09-21T05:00,17.0,94,16.0,18.9,0.00,81,2.2
2022-09-21T06:00,16.4,96,15.8,18.2,0.00,88,1.1
2022-09-21T07:00,16.6,94,15.6,18.1,0.00,37,1.1
2022-09-21T08:00,19.8,79,16.1,21.3,0.00,100,8.6
2022-09-21T09:00,21.7,72,16.4,23.4,0.00,100,11.9
2022-09-21T10:00,27.0,48,15.1,28.5,0.00,100,7.9
2022-09-21T11:00,30.1,38,14.2,32.8,0.00,81,5.4
2022-09-21T12:00,31.9,33,13.6,35.3,0.00,7,5.8
2022-09-21T13:00,29.0,40,14.0,29.9,0.00,100,5.0
2022-09-21T14:00,27.3,45,14.3,27.8,0.00,100,8.6
2022-09-21T15:00,31.7,31,12.5,33.3,0.00,100,12.2
2022-09-21T16:00,27.8,47,15.5,28.3,0.10,100,27.7
2022-09-21T17:00,18.1,97,17.6,18.4,8.30,100,21.6
2022-09-21T18:00,15.6,96,15.0,16.0,11.50,100,34.9
2022-09-21T19:00,15.4,95,14.6,15.7,2.70,100,13.0
2022-09-21T20:00,16.7,90,15.1,17.8,0.00,100,4.0
2022-09-21T21:00,16.6,89,14.8,17.9,0.00,100,1.1
2022-09-21T22:00,16.5,89,14.7,17.7,0.00,100,3.2
2022-09-21T23:00,16.3,92,15.0,17.8,0.00,100,1.1
2022-09-22T00:00,16.3,93,15.2,17.9,0.00,69,1.4
2022-09-22T01:00,16.3,93,15.2,17.7,0.00,78,1.4
2022-09-22T02:00,16.3,94,15.3,18.0,0.00,100,0.7
2022-09-22T03:00,16.9,93,15.8,18.6,0.00,100,1.4
2022-09-22T04:00,17.0,94,16.0,18.8,0.00,100,1.1
2022-09-22T05:00,16.6,98,16.3,18.1,0.00,100,9.0
2022-09-22T06:00,15.9,98,15.6,17.6,0.00,100,2.5
2022-09-22T07:00,16.4,97,15.9,18.1,0.00,100,3.2
2022-09-22T08:00,17.5,95,16.7,19.5,0.00,100,1.8
2022-09-22T09:00,18.1,95,17.3,20.5,0.00,100,3.2
2022-09-22T10:00,19.6,88,17.6,22.0,0.00,100,2.9
2022-09-22T11:00,26.0,56,16.6,29.2,0.00,69,1.8
2022-09-22T12:00,29.8,40,14.8,33.5,0.00,81,3.6
2022-09-22T13:00,30.8,35,13.6,34.1,0.00,100,7.6
2022-09-22T14:00,32.0,32,13.3,34.7,0.00,100,7.2
2022-09-22T15:00,28.0,46,15.3,28.3,0.00,100,34.2
2022-09-22T16:00,19.7,84,16.9,20.7,0.20,100,30.2
2022-09-22T17:00,17.3,90,15.7,18.8,0.60,100,10.1
2022-09-22T18:00,18.1,89,16.3,19.7,0.00,100,9.0
2022-09-22T19:00,17.7,88,15.7,18.9,0.00,100,3.6
2022-09-22T20:00,16.5,90,14.9,17.6,0.00,10,4.7
2022-09-22T21:00,16.2,90,14.6,17.3,0.00,17,2.9
2022-09-22T22:00,16.0,91,14.5,17.0,0.00,100,2.9
2022-09-22T23:00,15.8,92,14.5,16.9,0.00,100,3.6
2022-09-23T00:00,15.8,91,14.3,16.8,0.00,100,2.5
2022-09-23T01:00,15.6,92,14.3,16.8,0.00,100,1.4
2022-09-23T02:00,15.5,92,14.2,16.5,0.00,100,1.8
2022-09-23T03:00,15.3,93,14.2,16.3,0.00,100,2.5
2022-09-23T04:00,15.3,93,14.2,16.2,0.00,100,3.2
2022-09-23T05:00,15.0,94,14.1,16.0,0.00,100,3.2
2022-09-23T06:00,15.2,93,14.1,16.1,0.00,99,2.9
2022-09-23T07:00,15.1,92,13.8,15.9,0.00,13,2.5
2022-09-23T08:00,18.5,76,14.2,19.6,0.00,5,2.2
2022-09-23T09:00,22.6,60,14.5,23.6,0.00,6,4.3
2022-09-23T10:00,26.1,50,14.9,27.8,0.00,10,6.1
2022-09-23T11:00,28.3,43,14.5,31.0,0.00,7,6.8
2022-09-23T12:00,29.8,38,14.0,33.0,0.00,100,5.4
2022-09-23T13:00,29.4,38,13.6,31.0,0.00,100,7.2
2022-09-23T14:00,29.5,37,13.3,30.2,0.00,100,9.0
2022-09-23T15:00,28.0,44,14.6,28.6,0.00,100,18.7
2022-09-23T16:00,26.6,51,15.6,27.9,0.00,100,7.9
2022-09-23T17:00,27.8,45,14.8,28.2,0.00,100,8.3
2022-09-23T18:00,25.0,57,15.9,25.8,0.00,7,13.7
2022-09-23T19:00,20.6,74,15.8,22.0,0.00,11,4.7
2022-09-23T20:00,19.1,82,16.0,20.6,0.00,100,4.0
2022-09-23T21:00,18.3,87,16.1,20.2,0.00,33,1.8
2022-09-23T22:00,17.8,90,16.1,19.7,0.00,100,1.8
2022-09-23T23:00,17.3,93,16.2,19.1,0.00,36,4.3
2022-09-24T00:00,17.2,94,16.2,19.1,0.00,11,4.0
2022-09-24T01:00,17.0,95,16.2,19.1,0.00,15,1.4
2022-09-24T02:00,16.8,96,16.2,18.5,0.00,13,1.4
2022-09-24T03:00,16.5,96,15.9,18.1,0.00,58,2.2
2022-09-24T04:00,16.3,97,15.8,17.9,0.00,80,2.5
2022-09-24T05:00,17.3,92,16.0,19.0,0.00,100,2.9
2022-09-24T06:00,16.3,98,16.0,18.0,0.00,67,4.0
2022-09-24T07:00,16.6,95,15.8,18.3,0.00,100,5.0
2022-09-24T08:00,19.4,80,15.9,21.1,0.00,100,6.5
2022-09-24T09:00,23.3,59,14.9,24.6,0.00,100,7.6
2022-09-24T10:00,26.4,46,13.9,27.4,0.00,100,9.7
2022-09-24T11:00,28.6,39,13.3,30.7,0.00,100,8.6
2022-09-24T12:00,30.2,35,13.1,32.9,0.00,25,9.0
2022-09-24T13:00,28.4,40,13.5,29.2,0.10,100,5.8
2022-09-24T14:00,25.7,51,14.8,26.9,0.00,100,6.5
2022-09-24T15:00,28.7,41,14.2,29.7,0.00,100,14.8
2022-09-24T16:00,22.0,72,16.7,23.6,0.70,100,13.0
2022-09-24T17:00,19.2,91,17.7,21.2,1.90,100,18.0
2022-09-24T18:00,21.3,82,18.1,23.7,0.10,89,19.4
2022-09-24T19:00,19.2,85,16.6,21.4,0.00,8,2.9
2022-09-24T20:00,18.5,89,16.7,20.7,0.00,100,1.4
2022-09-24T21:00,16.7,93,15.6,18.1,0.00,77,2.2
2022-09-24T22:00,16.5,93,15.4,18.0,0.00,27,2.9
2022-09-24T23:00,16.3,93,15.2,17.6,0.00,90,2.9
2022-09-25T00:00,15.9,94,14.9,17.5,0.00,47,1.1
2022-09-25T01:00,16.5,92,15.2,17.7,0.00,100,4.0
2022-09-25T02:00,15.8,94,14.8,17.0,0.00,91,2.5
2022-09-25T03:00,15.3,93,14.2,16.5,0.00,100,2.5
2022-09-25T04:00,15.1,93,14.0,16.1,0.00,100,2.9
2022-09-25T05:00,15.0,92,13.7,15.7,0.00,100,3.2
2022-09-25T06:00,14.9,91,13.5,15.6,0.00,72,2.2
2022-09-25T07:00,15.0,91,13.6,15.9,0.00,100,0.7
2022-09-25T08:00,17.0,85,14.5,18.1,0.00,100,7.2
2022-09-25T09:00,18.0,84,15.3,19.6,0.00,43,9.7
2022-09-25T10:00,26.1,49,14.6,27.7,0.00,15,10.4
2022-09-25T11:00,29.2,39,13.8,31.7,0.00,39,7.6
2022-09-25T12:00,30.5,35,13.3,33.2,0.00,49,8.3
2022-09-25T13:00,26.1,49,14.6,26.0,0.00,100,15.1
2022-09-25T14:00,23.4,59,14.9,24.0,0.00,100,32.8
2022-09-25T15:00,20.7,74,15.9,22.6,0.00,100,11.2
2022-09-25T16:00,23.5,59,15.0,24.3,0.00,24,9.7
2022-09-25T17:00,24.2,56,14.9,24.9,0.00,87,8.6
2022-09-25T18:00,23.4,60,15.2,24.7,0.00,7,6.8
2022-09-25T19:00,20.0,74,15.2,21.4,0.00,100,10.4
2022-09-25T20:00,19.4,80,15.9,21.1,0.00,100,1.4
2022-09-25T21:00,18.5,86,16.1,20.5,0.00,100,2.2
2022-09-25T22:00,18.2,86,15.8,20.1,0.00,100,1.4
2022-09-25T23:00,17.5,87,15.3,19.1,0.00,21,2.2
2022-09-26T00:00,17.3,85,14.8,18.5,0.00,14,3.2
2022-09-26T01:00,17.9,80,14.4,18.8,0.00,100,5.0
2022-09-26T02:00,18.4,77,14.3,19.3,0.00,79,4.3
2022-09-26T03:00,17.0,84,14.3,18.0,0.00,13,4.0
2022-09-26T04:00,16.8,86,14.5,18.1,0.00,48,1.4
2022-09-26T05:00,16.2,91,14.7,17.4,0.00,18,3.2
2022-09-26T06:00,15.7,95,14.9,16.9,0.00,36,2.9
2022-09-26T07:00,15.8,95,15.0,17.0,0.00,38,3.2
2022-09-26T08:00,18.4,85,15.8,20.1,0.00,100,4.0
2022-09-26T09:00,22.5,63,15.1,24.1,0.00,100,2.5
2022-09-26T10:00,26.3,50,15.1,28.4,0.00,12,7.2
2022-09-26T11:00,28.0,42,13.9,30.2,0.00,5,9.0
2022-09-26T12:00,28.8,39,13.5,31.1,0.00,27,10.4
2022-09-26T13:00,28.5,38,12.8,28.9,0.00,86,11.2
2022-09-26T14:00,28.6,38,12.9,28.9,0.00,79,13.0
2022-09-26T15:00,28.3,39,13.0,28.4,0.00,61,11.9
2022-09-26T16:00,28.3,38,12.6,28.7,0.00,0,11.5
2022-09-26T17:00,27.3,40,12.5,26.6,0.00,0,12.2
2022-09-26T18:00,25.0,49,13.6,25.0,0.00,0,19.8
2022-09-26T19:00,20.1,69,14.2,20.8,0.00,0,5.4
2022-09-26T20:00,18.8,77,14.7,19.9,0.00,5,2.5
2022-09-26T21:00,19.8,71,14.4,21.1,0.00,100,1.1
2022-09-26T22:00,18.4,76,14.1,19.2,0.00,58,1.4
2022-09-26T23:00,18.0,77,13.9,18.7,0.00,16,4.7
2022-09-27T00:00,17.1,84,14.4,18.2,0.00,21,4.0
2022-09-27T01:00,17.0,85,14.5,18.3,0.00,56,0.7
2022-09-27T02:00,18.3,80,14.8,19.6,0.00,100,3.2
2022-09-27T03:00,18.7,76,14.4,19.8,0.00,100,9.7
2022-09-27T04:00,18.5,78,14.6,19.4,0.00,100,16.6
2022-09-27T05:00,17.7,85,15.2,18.9,0.00,100,14.0
2022-09-27T06:00,16.7,91,15.2,18.2,0.00,39,3.2
2022-09-27T07:00,17.0,90,15.4,18.5,0.00,5,3.2
2022-09-27T08:00,20.9,71,15.5,22.3,0.00,7,6.5
2022-09-27T09:00,24.8,56,15.4,25.9,0.00,39,9.7
2022-09-27T10:00,27.4,45,14.4,28.7,0.00,23,10.4
2022-09-27T11:00,29.0,39,13.7,30.7,0.00,6,13.0
2022-09-27T12:00,29.0,39,13.7,30.0,0.00,48,14.8
2022-09-27T13:00,28.7,38,13.0,29.1,0.00,43,14.4
2022-09-27T14:00,29.1,36,12.5,29.8,0.00,32,13.7
2022-09-27T15:00,29.0,37,12.9,29.9,0.00,100,15.5
2022-09-27T16:00,27.8,40,13.0,27.6,0.00,100,15.8
2022-09-27T17:00,26.5,45,13.6,26.1,0.00,100,13.7
2022-09-27T18:00,24.2,55,14.6,24.8,0.00,100,18.7
2022-09-27T19:00,20.7,69,14.8,21.9,0.00,100,5.0
2022-09-27T20:00,19.5,77,15.4,20.3,0.00,100,18.4
2022-09-27T21:00,17.7,90,16.0,19.1,0.00,25,21.2
2022-09-27T22:00,17.0,96,16.4,18.7,0.00,100,5.8
2022-09-27T23:00,16.9,97,16.4,18.9,0.00,100,2.5
2022-09-28T00:00,16.9,95,16.1,18.7,0.00,98,3.2
2022-09-28T01:00,16.6,95,15.8,18.0,0.00,100,5.4
2022-09-28T02:00,17.7,88,15.7,19.4,0.00,100,2.9
2022-09-28T03:00,17.1,89,15.3,18.6,0.00,100,2.2
2022-09-28T04:00,16.4,91,14.9,17.8,0.00,100,0.7
2022-09-28T05:00,16.3,90,14.7,17.3,0.00,100,2.9
2022-09-28T06:00,16.0,91,14.5,17.0,0.00,100,3.6
2022-09-28T07:00,16.2,89,14.4,17.5,0.00,100,2.9
2022-09-28T08:00,18.9,77,14.8,20.4,0.00,100,2.2
2022-09-28T09:00,23.6,56,14.3,24.6,0.00,88,4.3
2022-09-28T10:00,27.6,41,13.2,28.7,0.00,100,6.5
2022-09-28T11:00,30.0,32,11.5,31.7,0.00,40,7.2
2022-09-28T12:00,31.3,28,10.6,33.2,0.00,84,7.2
2022-09-28T13:00,31.2,28,10.5,32.1,0.00,100,12.2
2022-09-28T14:00,31.6,27,10.3,32.1,0.00,100,11.5
2022-09-28T15:00,29.9,31,11.0,29.9,0.00,100,11.9
2022-09-28T16:00,29.9,32,11.4,30.1,0.00,100,11.9
2022-09-28T17:00,26.4,41,12.1,26.0,0.00,100,9.7
2022-09-28T18:00,25.2,45,12.4,25.1,0.00,100,17.3
2022-09-28T19:00,22.4,55,12.9,22.6,0.00,96,11.2
2022-09-28T20:00,19.7,68,13.6,20.3,0.00,13,4.3
2022-09-28T21:00,18.7,74,14.0,19.7,0.00,10,1.8
2022-09-28T22:00,18.1,76,13.8,18.9,0.00,15,2.9
2022-09-28T23:00,17.6,77,13.5,18.4,0.00,20,2.9
2022-09-29T00:00,17.3,78,13.4,17.8,0.00,10,4.3
2022-09-29T01:00,16.9,79,13.2,17.3,0.00,15,7.6
2022-09-29T02:00,16.4,83,13.5,17.0,0.00,100,3.2
2022-09-29T03:00,16.2,85,13.7,17.1,0.00,88,2.5
2022-09-29T04:00,16.5,84,13.8,17.4,0.00,74,2.5
2022-09-29T05:00,17.3,80,13.8,18.2,0.00,100,2.5
2022-09-29T06:00,17.3,80,13.8,18.2,0.00,100,2.9
2022-09-29T07:00,16.1,92,14.8,17.2,0.00,98,4.7
2022-09-29T08:00,17.7,88,15.7,19.4,0.00,100,7.9
2022-09-29T09:00,21.4,70,15.7,22.7,0.00,99,10.1
2022-09-29T10:00,24.7,55,15.1,25.7,0.00,100,9.4
2022-09-29T11:00,24.7,62,16.9,27.9,0.00,62,10.4
2022-09-29T12:00,25.8,59,17.2,29.9,0.00,100,6.8
2022-09-29T13:00,29.0,39,13.7,31.3,0.00,100,4.7
2022-09-29T14:00,28.5,39,13.2,29.3,0.00,84,6.8
2022-09-29T15:00,29.1,38,13.3,30.3,0.00,100,5.8
2022-09-29T16:00,21.1,78,17.1,22.0,0.00,100,24.8
2022-09-29T17:00,20.7,82,17.5,22.8,0.00,100,26.6
2022-09-29T18:00,20.3,83,17.3,22.4,0.00,100,15.8
2022-09-29T19:00,18.7,90,17.0,20.5,0.00,97,15.1
2022-09-29T20:00,17.4,95,16.6,19.3,0.00,100,6.1
2022-09-29T21:00,16.9,97,16.4,18.9,0.00,81,2.2
2022-09-29T22:00,16.9,96,16.3,18.6,0.00,100,3.2
2022-09-29T23:00,16.5,98,16.2,18.3,0.00,37,3.6
2022-09-30T00:00,16.5,97,16.0,18.1,0.00,70,4.0
2022-09-30T01:00,16.3,97,15.8,17.9,0.00,95,3.6
2022-09-30T02:00,16.1,98,15.8,17.5,0.00,100,4.0
2022-09-30T03:00,16.4,97,15.9,17.9,0.00,100,3.6
2022-09-30T04:00,16.4,97,15.9,17.9,0.00,100,4.7
2022-09-30T05:00,16.1,97,15.6,17.6,0.00,100,7.6
2022-09-30T06:00,16.4,97,15.9,17.8,0.00,100,14.0
2022-09-30T07:00,16.7,97,16.2,18.3,0.00,100,13.3
2022-09-30T08:00,17.8,94,16.8,19.7,0.00,100,12.2
2022-09-30T09:00,20.5,80,16.9,22.2,0.00,100,11.9
2022-09-30T10:00,21.9,83,18.9,24.9,0.00,51,14.0
2022-09-30T11:00,23.9,71,18.3,28.1,0.00,100,8.3
2022-09-30T12:00,24.5,67,18.0,28.8,0.00,100,7.6
2022-09-30T13:00,27.8,44,14.4,30.6,0.00,100,7.9
2022-09-30T14:00,29.7,37,13.5,32.1,0.00,100,6.8
2022-09-30T15:00,29.8,36,13.1,32.1,0.00,100,7.9
2022-09-30T16:00,23.5,61,15.6,24.0,0.00,100,24.1
2022-09-30T17:00,21.8,69,15.9,22.9,0.10,100,23.8
2022-09-30T18:00,19.6,82,16.5,21.1,0.00,100,14.4
2022-09-30T19:00,17.7,94,16.7,19.9,0.00,6,2.5
2022-09-30T20:00,17.3,94,16.3,19.3,0.00,5,1.8
2022-09-30T21:00,17.1,95,16.3,18.9,0.00,0,1.1
2022-09-30T22:00,16.6,97,16.1,18.3,0.00,5,2.5
2022-09-30T23:00,16.3,98,16.0,18.1,0.00,0,2.9
2022-10-01T00:00,16.1,99,16.0,18.0,0.00,5,1.4
2022-10-01T01:00,16.1,99,16.0,17.7,0.00,40,4.3
2022-10-01T02:00,16.3,99,16.2,17.8,0.00,96,7.2
2022-10-01T03:00,16.6,99,16.5,18.4,0.00,101,3.6
2022-10-01T04:00,16.5,99,16.4,18.2,0.00,100,4.3
2022-10-01T05:00,16.7,99,16.6,18.4,0.00,100,14.0
2022-10-01T06:00,16.8,99,16.7,18.6,0.00,100,13.7
2022-10-01T07:00,16.6,99,16.5,18.4,0.00,100,4.3
2022-10-01T08:00,18.3,95,17.5,20.3,0.00,100,18.4
2022-10-01T09:00,20.9,83,17.9,23.0,0.00,100,19.1
2022-10-01T10:00,21.7,85,19.1,24.8,0.00,94,23.0
2022-10-01T11:00,22.2,83,19.2,26.5,0.00,93,16.9
2022-10-01T12:00,22.8,79,19.0,27.3,0.00,100,10.4
2022-10-01T13:00,23.6,70,17.8,26.8,0.00,100,8.3
2022-10-01T14:00,23.4,68,17.2,25.1,0.00,100,5.4
2022-10-01T15:00,22.8,79,19.0,25.6,0.00,100,5.8
2022-10-01T16:00,22.8,78,18.8,25.5,0.00,100,4.7
2022-10-01T17:00,20.9,82,17.7,23.3,0.00,100,3.6
2022-10-01T18:00,20.0,84,17.2,22.2,0.00,100,3.6
2022-10-01T19:00,18.3,90,16.6,20.5,0.00,100,1.1
2022-10-01T20:00,17.6,91,16.1,19.5,0.00,100,1.8
2022-10-01T21:00,17.6,92,16.3,19.5,0.00,99,2.2
2022-10-01T22:00,17.0,94,16.0,18.9,0.00,60,1.1
2022-10-01T23:00,16.8,95,16.0,18.6,0.00,77,1.1
2022-10-02T00:00,16.6,96,16.0,18.4,0.00,66,0.7
2022-10-02T01:00,16.4,96,15.8,17.9,0.00,63,4.0
2022-10-02T02:00,16.4,96,15.8,18.0,0.00,88,2.9
2022-10-02T03:00,16.1,97,15.6,17.8,0.00,42,3.2
2022-10-02T04:00,15.7,98,15.4,17.2,0.00,33,1.8
2022-10-02T05:00,15.7,98,15.4,17.2,0.00,60,1.8
2022-10-02T06:00,15.5,99,15.4,16.8,0.00,69,2.9
2022-10-02T07:00,15.9,96,15.3,17.3,0.00,50,3.2
2022-10-02T08:00,18.6,83,15.7,20.3,0.00,100,5.8
2022-10-02T09:00,23.4,58,14.7,24.6,0.00,100,3.6
2022-10-02T10:00,25.6,49,14.1,26.4,0.00,94,3.6
2022-10-02T11:00,27.1,43,13.5,27.5,0.00,100,4.3
2022-10-02T12:00,27.9,40,13.1,28.7,0.00,100,4.7
2022-10-02T13:00,27.1,44,13.8,27.2,0.00,100,5.8
2022-10-02T14:00,24.9,50,13.8,24.8,0.00,100,5.8
2022-10-02T15:00,24.3,53,14.1,24.8,0.00,100,4.7
2022-10-02T16:00,24.5,52,14.0,25.1,0.00,100,5.4
2022-10-02T17:00,24.5,55,14.9,25.8,0.00,97,3.6
2022-10-02T18:00,23.7,61,15.7,25.4,0.00,79,1.8
2022-10-02T19:00,19.5,76,15.2,20.9,0.00,100,1.4
2022-10-02T20:00,18.3,80,14.8,19.8,0.00,90,1.4
2022-10-02T21:00,17.1,90,15.5,18.5,0.00,24,1.8
2022-10-02T22:00,16.8,91,15.3,18.3,0.00,26,2.9
2022-10-02T23:00,16.6,91,15.1,18.1,0.00,17,5.4
2022-10-03T00:00,16.0,96,15.4,17.4,0.00,22,1.8
2022-10-03T01:00,16.0,95,15.2,17.5,0.00,30,1.8
2022-10-03T02:00,15.8,96,15.2,17.3,0.00,100,0.7
2022-10-03T03:00,15.7,95,14.9,16.9,0.00,100,3.6
2022-10-03T04:00,15.6,95,14.8,16.7,0.00,100,4.0
2022-10-03T05:00,15.6,95,14.8,16.7,0.00,92,4.0
2022-10-03T06:00,15.2,96,14.6,16.3,0.00,100,6.1
2022-10-03T07:00,15.5,96,14.9,16.6,0.00,100,5.4
2022-10-03T08:00,17.7,88,15.7,19.3,0.00,100,7.2
2022-10-03T09:00,21.7,68,15.5,23.1,0.00,100,2.5
2022-10-03T10:00,26.7,47,14.5,28.8,0.00,64,4.0
2022-10-03T11:00,29.8,39,14.3,33.0,0.00,20,2.5
2022-10-03T12:00,30.6,36,13.8,33.7,0.00,100,2.5
2022-10-03T13:00,27.0,47,14.7,28.0,0.00,100,2.5
2022-10-03T14:00,23.3,64,16.1,25.0,0.00,100,2.2
2022-10-03T15:00,18.5,93,17.3,19.6,0.10,100,9.7
2022-10-03T16:00,19.6,86,17.2,20.9,0.00,100,19.4
2022-10-03T17:00,19.5,83,16.5,20.1,0.00,100,25.2
2022-10-03T18:00,19.6,74,14.8,20.7,0.00,100,9.7
2022-10-03T19:00,18.0,79,14.3,18.6,0.00,100,11.5
2022-10-03T20:00,16.5,94,15.5,17.9,0.00,100,13.0
2022-10-03T21:00,16.5,97,16.0,18.1,0.00,100,13.7
2022-10-03T22:00,16.2,98,15.9,18.1,0.00,100,1.4
2022-10-03T23:00,16.2,98,15.9,17.7,0.00,100,3.2
2022-10-04T00:00,16.3,97,15.8,17.8,0.00,100,4.3
2022-10-04T01:00,15.9,98,15.6,17.3,0.00,98,3.6
2022-10-04T02:00,15.6,98,15.3,16.9,0.00,100,4.0
2022-10-04T03:00,15.5,98,15.2,16.8,0.00,100,3.6
2022-10-04T04:00,15.4,99,15.3,16.8,0.00,100,4.3
2022-10-04T05:00,15.3,99,15.2,16.5,0.00,100,5.8
2022-10-04T06:00,15.3,99,15.2,16.6,0.00,100,4.0
2022-10-04T07:00,15.7,99,15.6,17.1,0.00,100,6.5
2022-10-04T08:00,18.0,92,16.7,19.6,0.00,100,13.3
2022-10-04T09:00,21.3,77,17.1,22.9,0.00,100,17.3
2022-10-04T10:00,24.9,59,16.3,26.7,0.00,83,14.4
2022-10-04T11:00,25.4,61,17.3,29.0,0.00,100,9.7
2022-10-04T12:00,30.0,40,14.9,33.7,0.10,100,6.8
2022-10-04T13:00,30.9,36,14.1,34.7,0.00,100,4.0
2022-10-04T14:00,26.1,54,16.0,27.2,0.00,100,4.7
2022-10-04T15:00,21.5,72,16.2,23.4,1.10,100,11.2
2022-10-04T16:00,20.0,83,17.0,21.5,0.00,100,13.7
2022-10-04T17:00,19.5,87,17.3,21.2,0.10,100,15.1
2022-10-04T18:00,19.5,90,17.8,21.7,0.00,100,5.4
2022-10-04T19:00,19.2,90,17.5,21.4,0.00,100,3.2
2022-10-04T20:00,18.9,91,17.4,21.0,0.00,100,4.0
2022-10-04T21:00,19.5,86,17.1,21.6,0.00,100,2.9
2022-10-04T22:00,19.1,89,17.3,21.1,0.00,100,3.6
2022-10-04T23:00,16.7,98,16.4,18.4,0.00,16,3.2
2022-10-05T00:00,16.2,99,16.1,18.0,0.00,24,2.5
2022-10-05T01:00,15.9,99,15.8,17.3,0.00,69,11.5
2022-10-05T02:00,15.8,99,15.7,17.3,0.00,88,6.1
2022-10-05T03:00,16.2,99,16.1,17.7,0.00,100,16.2
2022-10-05T04:00,16.6,99,16.5,17.9,0.00,100,31.7
2022-10-05T05:00,16.9,99,16.8,18.4,0.00,100,27.7
2022-10-05T06:00,16.9,99,16.8,18.3,0.00,100,30.6
2022-10-05T07:00,17.2,99,17.1,19.0,0.00,100,28.4
2022-10-05T08:00,18.1,97,17.6,20.1,0.00,100,15.8
2022-10-05T09:00,19.7,89,17.8,21.6,0.00,100,13.7
2022-10-05T10:00,23.8,65,16.8,25.6,0.00,100,11.9
2022-10-05T11:00,27.2,49,15.5,29.9,0.00,100,7.2
2022-10-05T12:00,30.3,39,14.8,34.2,0.00,100,4.3
2022-10-05T13:00,31.5,34,13.7,35.2,0.00,83,7.6
2022-10-05T14:00,27.5,46,14.9,27.7,0.00,100,10.8
2022-10-05T15:00,22.4,69,16.4,24.2,0.00,100,6.5
2022-10-05T16:00,24.9,56,15.5,25.8,0.00,95,9.0
2022-10-05T17:00,25.3,53,15.0,26.6,0.00,94,13.7
2022-10-05T18:00,24.1,59,15.6,25.7,0.00,100,9.0
2022-10-05T19:00,20.0,75,15.4,21.6,0.00,100,3.2
2022-10-05T20:00,19.8,76,15.5,21.6,0.00,100,2.2
2022-10-05T21:00,18.1,86,15.7,19.8,0.00,100,1.8
2022-10-05T22:00,17.6,88,15.6,19.3,0.00,7,1.8
2022-10-05T23:00,17.0,91,15.5,18.7,0.00,35,2.9
2022-10-06T00:00,16.3,96,15.7,17.9,0.00,11,4.3
2022-10-06T01:00,16.0,98,15.7,17.7,0.00,26,2.2
2022-10-06T02:00,15.8,98,15.5,17.4,0.00,73,1.4
2022-10-06T03:00,15.7,99,15.5,17.1,0.00,100,3.2
2022-10-06T04:00,15.6,98,15.2,17.2,0.00,96,1.1
2022-10-06T05:00,15.9,98,15.6,17.4,0.00,70,2.5
2022-10-06T06:00,16.4,97,15.9,18.1,0.00,100,1.8
2022-10-06T07:00,16.6,97,16.1,18.5,0.00,100,1.1
2022-10-06T08:00,16.9,97,16.4,18.8,0.00,100,1.4
2022-10-06T09:00,17.6,97,17.1,20.0,0.00,100,1.4
2022-10-06T10:00,21.5,78,17.5,23.8,0.00,100,3.2
2022-10-06T11:00,24.9,65,17.9,29.6,0.00,20,1.4
2022-10-06T12:00,26.0,58,17.1,30.4,0.00,34,2.5
2022-10-06T13:00,24.5,59,16.0,25.7,0.00,100,7.6
2022-10-06T14:00,25.9,51,15.0,26.6,0.00,100,9.0
2022-10-06T15:00,28.5,42,14.4,30.6,0.00,15,13.3
2022-10-06T16:00,27.9,43,14.2,28.5,0.00,23,22.3
2022-10-06T17:00,26.5,47,14.3,26.8,0.00,38,15.1
2022-10-06T18:00,21.8,71,16.3,22.9,0.00,100,10.8
2022-10-06T19:00,16.9,91,15.4,17.9,0.00,15,18.0
2022-10-06T20:00,16.0,93,14.9,17.1,0.00,100,7.2
2022-10-06T21:00,16.0,91,14.5,17.3,0.00,19,3.2
2022-10-06T22:00,15.8,91,14.3,17.0,0.00,72,1.8
2022-10-06T23:00,15.8,91,14.3,16.9,0.00,100,3.2
2022-10-07T00:00,15.8,92,14.5,17.2,0.00,10,1.4
2022-10-07T01:00,15.7,93,14.5,17.1,0.00,90,0.7
