latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.59753954,32.656742,1137.0,10800,Europe/Moscow,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm)
2020-09-23T15:00,25.5,61,17.5,0.10,0.10
2020-09-23T16:00,25.6,56,16.3,0.10,0.10
2020-09-23T17:00,25.0,59,16.4,0.00,0.00
2020-09-23T18:00,23.7,67,17.2,0.00,0.00
2020-09-23T19:00,21.1,80,17.5,0.00,0.00
2020-09-23T20:00,20.3,85,17.7,0.00,0.00
2020-09-23T21:00,19.6,88,17.6,0.00,0.00
2020-09-23T22:00,18.8,92,17.5,0.00,0.00
2020-09-23T23:00,18.8,91,17.3,0.00,0.00
2020-09-24T00:00,18.6,92,17.2,0.00,0.00
2020-09-24T01:00,18.1,93,17.0,0.00,0.00
2020-09-24T02:00,18.0,94,17.0,0.00,0.00
2020-09-24T03:00,17.5,95,16.7,0.00,0.00
2020-09-24T04:00,17.9,94,16.9,0.00,0.00
2020-09-24T05:00,17.8,94,16.9,0.00,0.00
2020-09-24T06:00,17.7,96,17.1,0.00,0.00
2020-09-24T07:00,18.0,97,17.5,0.00,0.00
2020-09-24T08:00,20.1,90,18.5,0.00,0.00
2020-09-24T09:00,22.0,81,18.6,0.10,0.10
2020-09-24T10:00,23.6,75,19.0,0.00,0.00
2020-09-24T11:00,24.9,70,19.2,0.10,0.10
2020-09-24T12:00,25.9,64,18.6,0.00,0.00
2020-09-24T13:00,27.5,50,16.2,0.10,0.10
2020-09-24T14:00,24.4,63,17.0,0.60,0.60
2020-09-24T15:00,23.8,67,17.2,0.10,0.10
2020-09-24T16:00,24.2,65,17.2,0.00,0.00
2020-09-24T17:00,24.6,62,16.8,0.00,0.00
2020-09-24T18:00,23.8,65,16.9,0.00,0.00
2020-09-24T19:00,21.6,86,19.2,0.00,0.00
2020-09-24T20:00,21.2,86,18.8,0.00,0.00
2020-09-24T21:00,21.2,87,18.9,0.00,0.00
2020-09-24T22:00,20.9,88,18.8,0.00,0.00
2020-09-24T23:00,20.5,89,18.5,0.00,0.00
2020-09-25T00:00,20.1,89,18.2,0.00,0.00
2020-09-25T01:00,19.9,89,18.0,0.00,0.00
2020-09-25T02:00,19.6,91,18.1,0.00,0.00
2020-09-25T03:00,19.2,96,18.5,0.00,0.00
2020-09-25T04:00,19.1,97,18.6,0.00,0.00
2020-09-25T05:00,19.1,97,18.6,0.00,0.00
2020-09-25T06:00,19.1,97,18.6,0.00,0.00
2020-09-25T07:00,19.2,95,18.3,0.30,0.30
2020-09-25T08:00,20.2,89,18.3,0.10,0.10
2020-09-25T09:00,20.8,87,18.5,0.20,0.20
2020-09-25T10:00,21.8,84,19.1,0.30,0.30
2020-09-25T11:00,21.6,85,19.0,0.40,0.40
2020-09-25T12:00,21.5,83,18.5,1.90,1.90
2020-09-25T13:00,22.9,75,18.2,0.00,0.00
2020-09-25T14:00,23.0,78,18.9,0.80,0.80
2020-09-25T15:00,22.2,77,18.0,0.60,0.60
2020-09-25T16:00,22.3,79,18.5,0.10,0.10
2020-09-25T17:00,22.7,76,18.3,0.00,0.00
2020-09-25T18:00,21.6,83,18.7,0.10,0.10
2020-09-25T19:00,20.7,93,19.5,0.00,0.00
2020-09-25T20:00,20.1,96,19.5,0.00,0.00
2020-09-25T21:00,19.6,98,19.2,0.00,0.00
2020-09-25T22:00,19.7,95,18.9,0.00,0.00
2020-09-25T23:00,19.3,94,18.2,0.00,0.00
2020-09-26T00:00,18.8,94,17.8,0.00,0.00
2020-09-26T01:00,18.5,95,17.6,0.00,0.00
2020-09-26T02:00,18.6,94,17.7,0.00,0.00
2020-09-26T03:00,17.6,99,17.4,0.00,0.00
2020-09-26T04:00,18.2,98,17.8,0.50,0.50
2020-09-26T05:00,18.1,99,18.0,0.00,0.00
2020-09-26T06:00,18.0,100,18.0,0.00,0.00
2020-09-26T07:00,18.1,100,18.1,0.00,0.00
2020-09-26T08:00,18.5,98,18.1,0.00,0.00
2020-09-26T09:00,20.1,88,18.1,0.00,0.00
2020-09-26T10:00,21.3,80,17.7,0.00,0.00
2020-09-26T11:00,23.5,71,18.0,0.00,0.00
2020-09-26T12:00,24.9,68,18.5,0.00,0.00
2020-09-26T13:00,26.4,58,17.6,0.00,0.00
2020-09-26T14:00,22.8,82,19.6,3.60,3.60
2020-09-26T15:00,28.0,54,17.7,0.10,0.10
2020-09-26T16:00,27.3,53,16.9,0.00,0.00
2020-09-26T17:00,23.3,79,19.6,2.50,2.50
2020-09-26T18:00,22.7,87,20.4,0.00,0.00
2020-09-26T19:00,21.2,95,20.3,0.00,0.00
2020-09-26T20:00,20.1,97,19.6,0.00,0.00
2020-09-26T21:00,20.1,94,19.1,0.40,0.40
2020-09-26T22:00,19.3,96,18.6,0.00,0.00
2020-09-26T23:00,19.7,92,18.4,0.00,0.00
2020-09-27T00:00,18.5,95,17.7,0.00,0.00
2020-09-27T01:00,18.3,95,17.5,0.00,0.00
2020-09-27T02:00,18.2,94,17.3,0.00,0.00
2020-09-27T03:00,18.0,92,16.8,0.00,0.00
2020-09-27T04:00,18.2,92,16.8,0.00,0.00
2020-09-27T05:00,17.8,94,16.8,0.00,0.00
2020-09-27T06:00,17.5,96,16.8,0.00,0.00
2020-09-27T07:00,17.9,97,17.3,0.00,0.00
2020-09-27T08:00,19.9,92,18.5,0.00,0.00
2020-09-27T09:00,22.3,81,18.9,0.00,0.00
2020-09-27T10:00,24.1,73,19.0,0.00,0.00
2020-09-27T11:00,25.6,69,19.6,0.10,0.10
2020-09-27T12:00,26.8,64,19.4,0.10,0.10
2020-09-27T13:00,27.5,59,18.8,0.00,0.00
2020-09-27T14:00,27.5,54,17.5,0.00,0.00
2020-09-27T15:00,26.6,56,17.2,1.50,1.50
2020-09-27T16:00,24.0,79,20.0,0.50,0.50
2020-09-27T17:00,24.6,77,20.2,0.00,0.00
2020-09-27T18:00,23.8,81,20.3,0.00,0.00
2020-09-27T19:00,22.9,86,20.4,0.00,0.00
2020-09-27T20:00,21.8,92,20.5,0.00,0.00
2020-09-27T21:00,21.4,91,19.9,0.00,0.00
2020-09-27T22:00,20.9,91,19.3,0.00,0.00
2020-09-27T23:00,19.7,96,19.0,0.90,0.90
2020-09-28T00:00,19.3,97,18.9,0.00,0.00
2020-09-28T01:00,18.7,98,18.4,2.00,2.00
2020-09-28T02:00,18.5,98,18.2,0.10,0.10
2020-09-28T03:00,18.8,95,18.0,2.80,2.80
2020-09-28T04:00,18.6,96,18.0,0.00,0.00
2020-09-28T05:00,18.2,97,17.7,0.00,0.00
2020-09-28T06:00,17.9,97,17.4,0.00,0.00
2020-09-28T07:00,18.3,97,17.8,0.00,0.00
2020-09-28T08:00,19.7,93,18.6,0.00,0.00
2020-09-28T09:00,21.6,85,19.0,0.00,0.00
2020-09-28T10:00,23.0,82,19.8,0.10,0.10
2020-09-28T11:00,24.5,77,20.1,0.10,0.10
2020-09-28T12:00,25.8,68,19.4,0.10,0.10
2020-09-28T13:00,26.5,61,18.3,0.10,0.10
2020-09-28T14:00,25.9,65,18.7,0.20,0.20
2020-09-28T15:00,25.5,60,17.3,0.00,0.00
2020-09-28T16:00,26.2,57,17.1,0.00,0.00
2020-09-28T17:00,26.0,57,16.9,0.00,0.00
2020-09-28T18:00,24.4,68,18.0,0.00,0.00
2020-09-28T19:00,23.2,75,18.5,0.00,0.00
2020-09-28T20:00,21.6,87,19.3,0.00,0.00
2020-09-28T21:00,20.6,92,19.3,0.00,0.00
2020-09-28T22:00,20.5,92,19.2,0.00,0.00
2020-09-28T23:00,20.4,90,18.8,0.00,0.00
2020-09-29T00:00,20.0,91,18.4,0.00,0.00
2020-09-29T01:00,19.1,92,17.8,0.00,0.00
2020-09-29T02:00,18.9,93,17.7,0.00,0.00
2020-09-29T03:00,18.5,93,17.4,1.60,1.60
2020-09-29T04:00,18.2,95,17.4,0.00,0.00
2020-09-29T05:00,17.8,97,17.4,0.00,0.00
2020-09-29T06:00,17.6,99,17.5,0.00,0.00
2020-09-29T07:00,17.4,99,17.3,0.00,0.00
2020-09-29T08:00,19.2,92,17.8,0.00,0.00
2020-09-29T09:00,21.2,83,18.2,0.00,0.00
2020-09-29T10:00,23.2,75,18.5,0.00,0.00
2020-09-29T11:00,24.6,68,18.3,0.10,0.10
2020-09-29T12:00,25.8,63,18.2,0.10,0.10
2020-09-29T13:00,26.6,62,18.8,0.00,0.00
2020-09-29T14:00,26.6,63,19.1,0.00,0.00
2020-09-29T15:00,25.8,58,16.8,0.10,0.10
2020-09-29T16:00,26.0,61,17.9,0.00,0.00
2020-09-29T17:00,24.6,68,18.3,0.20,0.20
2020-09-29T18:00,23.5,77,19.3,0.00,0.00
2020-09-29T19:00,22.3,85,19.6,0.00,0.00
2020-09-29T20:00,21.6,89,19.7,0.00,0.00
2020-09-29T21:00,20.6,93,19.5,0.00,0.00
2020-09-29T22:00,20.1,94,19.1,0.00,0.00
2020-09-29T23:00,20.5,89,18.6,0.00,0.00
2020-09-30T00:00,19.7,89,17.7,0.00,0.00
2020-09-30T01:00,19.5,90,17.7,0.00,0.00
2020-09-30T02:00,19.2,92,17.8,0.00,0.00
2020-09-30T03:00,18.2,95,17.4,0.00,0.00
2020-09-30T04:00,18.1,98,17.7,1.30,1.30
2020-09-30T05:00,17.8,100,17.8,0.30,0.30
2020-09-30T06:00,18.3,99,18.1,0.10,0.10
2020-09-30T07:00,18.5,99,18.4,0.10,0.10
2020-09-30T08:00,19.7,92,18.3,0.10,0.10
2020-09-30T09:00,21.1,84,18.3,0.00,0.00
2020-09-30T10:00,22.5,76,18.0,0.00,0.00
2020-09-30T11:00,22.5,75,17.8,0.10,0.10
2020-09-30T12:00,23.0,74,18.1,0.00,0.00
2020-09-30T13:00,24.6,70,18.7,0.10,0.10
2020-09-30T14:00,22.7,75,18.0,1.10,1.10
2020-09-30T15:00,25.6,66,18.9,0.00,0.00
2020-09-30T16:00,25.8,65,18.7,0.10,0.10
2020-09-30T17:00,23.9,78,19.7,0.90,0.90
2020-09-30T18:00,23.3,80,19.6,0.00,0.00
2020-09-30T19:00,22.0,91,20.4,0.00,0.00
2020-09-30T20:00,22.1,86,19.6,0.00,0.00
2020-09-30T21:00,21.3,89,19.4,0.00,0.00
2020-09-30T22:00,20.8,88,18.6,0.00,0.00
2020-09-30T23:00,20.0,88,17.9,0.00,0.00
2020-10-01T00:00,19.4,89,17.5,0.00,0.00
2020-10-01T01:00,18.7,91,17.2,1.20,1.20
2020-10-01T02:00,18.3,94,17.3,0.40,0.40
2020-10-01T03:00,18.6,92,17.2,1.00,1.00
2020-10-01T04:00,18.5,92,17.2,0.00,0.00
2020-10-01T05:00,18.2,94,17.1,0.00,0.00
2020-10-01T06:00,18.3,94,17.3,0.00,0.00
2020-10-01T07:00,17.7,96,17.1,0.00,0.00
2020-10-01T08:00,19.0,90,17.4,0.00,0.00
2020-10-01T09:00,20.9,84,18.0,0.00,0.00
2020-10-01T10:00,22.4,76,18.0,0.00,0.00
2020-10-01T11:00,23.4,75,18.8,0.10,0.10
2020-10-01T12:00,24.0,74,19.2,0.10,0.10
2020-10-01T13:00,25.2,64,17.9,0.10,0.10
2020-10-01T14:00,26.5,55,16.8,0.10,0.10
2020-10-01T15:00,25.7,57,16.5,0.00,0.00
2020-10-01T16:00,25.5,56,16.2,0.00,0.00
2020-10-01T17:00,25.1,58,16.3,0.00,0.00
2020-10-01T18:00,24.0,68,17.7,0.00,0.00
2020-10-01T19:00,21.7,85,19.0,0.00,0.00
2020-10-01T20:00,20.8,91,19.4,0.00,0.00
2020-10-01T21:00,20.3,93,19.2,0.00,0.00
2020-10-01T22:00,19.7,94,18.7,0.00,0.00
2020-10-01T23:00,19.0,96,18.4,0.00,0.00
2020-10-02T00:00,19.1,94,18.1,0.00,0.00
2020-10-02T01:00,18.9,95,18.0,0.00,0.00
2020-10-02T02:00,18.5,96,17.9,0.00,0.00
2020-10-02T03:00,17.8,95,17.1,0.00,0.00
2020-10-02T04:00,17.7,96,17.0,0.20,0.20
2020-10-02T05:00,17.4,99,17.2,1.10,1.10
2020-10-02T06:00,16.8,99,16.6,0.00,0.00
2020-10-02T07:00,17.1,99,17.0,0.00,0.00
2020-10-02T08:00,19.6,92,18.3,0.00,0.00
2020-10-02T09:00,21.5,84,18.6,0.00,0.00
2020-10-02T10:00,22.9,77,18.5,0.10,0.10
2020-10-02T11:00,24.2,71,18.5,0.20,0.20
2020-10-02T12:00,25.9,64,18.4,0.10,0.10
2020-10-02T13:00,25.5,63,18.1,0.60,0.60
2020-10-02T14:00,24.6,71,19.0,1.10,1.10
2020-10-02T15:00,25.3,61,17.2,0.50,0.50
2020-10-02T16:00,26.0,56,16.5,0.00,0.00
2020-10-02T17:00,25.6,56,16.3,0.00,0.00
2020-10-02T18:00,24.1,68,17.7,0.00,0.00
2020-10-02T19:00,21.9,79,18.1,0.00,0.00
2020-10-02T20:00,20.9,83,18.0,0.00,0.00
2020-10-02T21:00,19.9,88,17.9,0.00,0.00
2020-10-02T22:00,19.2,91,17.7,0.00,0.00
2020-10-02T23:00,18.7,93,17.5,0.00,0.00
2020-10-03T00:00,18.6,92,17.4,0.00,0.00
2020-10-03T01:00,18.8,92,17.4,0.00,0.00
2020-10-03T02:00,17.9,96,17.3,0.00,0.00
2020-10-03T03:00,17.9,94,16.9,0.00,0.00
2020-10-03T04:00,18.4,93,17.2,0.00,0.00
2020-10-03T05:00,18.2,94,17.3,0.00,0.00
2020-10-03T06:00,18.1,96,17.4,0.00,0.00
2020-10-03T07:00,18.0,96,17.4,0.00,0.00
2020-10-03T08:00,20.0,88,18.0,0.00,0.00
2020-10-03T09:00,22.6,78,18.6,0.00,0.00
2020-10-03T10:00,23.9,69,17.8,0.20,0.20
2020-10-03T11:00,23.4,72,18.0,0.20,0.20
2020-10-03T12:00,24.7,65,17.7,0.10,0.10
2020-10-03T13:00,24.5,70,18.7,4.10,4.10
2020-10-03T14:00,21.6,85,19.0,3.60,3.60
2020-10-03T15:00,24.7,62,17.0,0.00,0.00
2020-10-03T16:00,25.3,60,17.1,0.00,0.00
2020-10-03T17:00,25.3,60,17.0,0.00,0.00
2020-10-03T18:00,24.0,69,18.0,0.00,0.00
2020-10-03T19:00,21.8,81,18.4,0.00,0.00
2020-10-03T20:00,20.9,84,18.1,0.00,0.00
2020-10-03T21:00,20.5,86,18.1,0.00,0.00
2020-10-03T22:00,20.8,85,18.2,0.00,0.00
2020-10-03T23:00,20.4,86,18.0,0.00,0.00
2020-10-04T00:00,20.1,85,17.5,0.00,0.00
2020-10-04T01:00,19.2,92,17.9,0.00,0.00
2020-10-04T02:00,18.7,97,18.1,0.00,0.00
2020-10-04T03:00,18.2,96,17.5,0.00,0.00
2020-10-04T04:00,18.7,96,18.1,0.00,0.00
2020-10-04T05:00,18.7,97,18.2,0.00,0.00
2020-10-04T06:00,18.4,98,18.1,0.00,0.00
2020-10-04T07:00,18.3,98,18.0,0.00,0.00
2020-10-04T08:00,19.9,91,18.4,0.00,0.00
2020-10-04T09:00,21.9,81,18.6,0.00,0.00
2020-10-04T10:00,23.5,71,17.9,0.00,0.00
2020-10-04T11:00,24.6,67,18.0,0.10,0.10
2020-10-04T12:00,25.5,62,17.8,0.10,0.10
2020-10-04T13:00,26.2,59,17.4,0.10,0.10
2020-10-04T14:00,23.1,80,19.4,2.80,2.80
2020-10-04T15:00,23.5,71,17.9,0.00,0.00
2020-10-04T16:00,23.6,73,18.5,0.00,0.00
2020-10-04T17:00,23.7,73,18.5,0.00,0.00
2020-10-04T18:00,22.9,78,18.9,0.00,0.00
2020-10-04T19:00,21.6,87,19.3,0.00,0.00
2020-10-04T20:00,20.9,91,19.4,0.00,0.00
2020-10-04T21:00,20.0,93,18.8,0.00,0.00
2020-10-04T22:00,20.2,90,18.5,0.00,0.00
2020-10-04T23:00,20.0,90,18.3,0.00,0.00
2020-10-05T00:00,19.8,90,18.1,0.00,0.00
2020-10-05T01:00,19.4,90,17.7,0.00,0.00
2020-10-05T02:00,19.1,91,17.6,0.00,0.00
2020-10-05T03:00,19.2,88,17.2,0.00,0.00
2020-10-05T04:00,19.0,90,17.4,0.00,0.00
2020-10-05T05:00,19.3,90,17.7,0.00,0.00
2020-10-05T06:00,19.2,93,18.0,0.00,0.00
2020-10-05T07:00,19.1,94,18.2,0.00,0.00
2020-10-05T08:00,21.1,85,18.5,0.00,0.00
2020-10-05T09:00,23.7,71,18.1,0.00,0.00
2020-10-05T10:00,25.8,60,17.4,0.00,0.00
2020-10-05T11:00,27.2,52,16.6,0.00,0.00
2020-10-05T12:00,27.8,52,17.1,0.00,0.00
2020-10-05T13:00,28.5,52,17.8,0.00,0.00
2020-10-05T14:00,28.4,52,17.6,0.00,0.00
2020-10-05T15:00,24.4,62,16.7,1.90,1.90
2020-10-05T16:00,24.6,65,17.6,0.00,0.00
2020-10-05T17:00,24.4,68,18.0,0.00,0.00
2020-10-05T18:00,23.4,74,18.5,0.00,0.00
2020-10-05T19:00,21.8,88,19.7,0.00,0.00
2020-10-05T20:00,21.5,88,19.5,0.00,0.00
2020-10-05T21:00,20.9,89,18.9,0.00,0.00
2020-10-05T22:00,20.1,93,19.0,0.00,0.00
2020-10-05T23:00,19.9,92,18.6,0.00,0.00
2020-10-06T00:00,19.6,91,18.1,0.00,0.00
2020-10-06T01:00,18.9,94,17.9,0.00,0.00
2020-10-06T02:00,18.6,95,17.7,0.00,0.00
2020-10-06T03:00,18.6,95,17.9,0.00,0.00
2020-10-06T04:00,18.6,95,17.8,0.00,0.00
2020-10-06T05:00,18.5,94,17.5,0.00,0.00
2020-10-06T06:00,18.2,95,17.4,0.00,0.00
2020-10-06T07:00,18.0,96,17.4,0.00,0.00
2020-10-06T08:00,20.0,88,18.0,0.00,0.00
2020-10-06T09:00,22.9,75,18.3,0.00,0.00
2020-10-06T10:00,25.1,64,17.7,0.00,0.00
2020-10-06T11:00,27.0,54,17.0,0.00,0.00
2020-10-06T12:00,28.3,50,16.8,0.00,0.00
2020-10-06T13:00,24.7,71,19.0,3.80,3.80
2020-10-06T14:00,23.9,74,18.9,0.20,0.20
2020-10-06T15:00,23.2,73,18.0,0.00,0.00
2020-10-06T16:00,23.5,74,18.6,0.00,0.00
2020-10-06T17:00,23.4,75,18.7,0.00,0.00
2020-10-06T18:00,22.9,78,18.8,0.00,0.00
2020-10-06T19:00,21.5,88,19.4,0.00,0.00
2020-10-06T20:00,20.6,93,19.3,0.00,0.00
2020-10-06T21:00,20.0,93,18.9,0.00,0.00
2020-10-06T22:00,19.3,94,18.4,0.00,0.00
2020-10-06T23:00,19.5,92,18.2,0.00,0.00
2020-10-07T00:00,19.5,92,18.1,0.00,0.00
2020-10-07T01:00,19.4,91,17.8,0.00,0.00
2020-10-07T02:00,19.0,94,18.0,0.00,0.00
2020-10-07T03:00,18.4,96,17.8,0.00,0.00
2020-10-07T04:00,18.5,95,17.7,0.00,0.00
2020-10-07T05:00,18.4,95,17.7,0.00,0.00
2020-10-07T06:00,18.5,95,17.7,0.00,0.00
2020-10-07T07:00,18.8,94,17.8,0.00,0.00
2020-10-07T08:00,19.6,91,18.1,0.00,0.00
2020-10-07T09:00,21.0,85,18.3,0.00,0.00
2020-10-07T10:00,22.2,80,18.5,0.00,0.00
2020-10-07T11:00,23.0,75,18.3,0.00,0.00
2020-10-07T12:00,24.8,66,18.1,0.00,0.00
2020-10-07T13:00,26.7,57,17.6,0.10,0.10
2020-10-07T14:00,28.3,49,16.7,0.00,0.00
2020-10-07T15:00,21.5,86,19.0,1.40,1.40
2020-10-07T16:00,21.4,88,19.3,0.60,0.60
2020-10-07T17:00,21.6,88,19.5,0.00,0.00
2020-10-07T18:00,21.2,94,20.2,0.00,0.00
2020-10-07T19:00,19.8,100,19.8,0.00,0.00
2020-10-07T20:00,19.5,99,19.4,0.00,0.00
2020-10-07T21:00,19.3,100,19.3,0.00,0.00
2020-10-07T22:00,19.6,98,19.3,0.00,0.00
2020-10-07T23:00,19.2,98,18.8,0.00,0.00
2020-10-08T00:00,19.5,97,19.0,0.00,0.00
2020-10-08T01:00,19.0,99,18.8,0.00,0.00
2020-10-08T02:00,19.2,98,19.0,0.00,0.00
2020-10-08T03:00,19.7,95,18.8,0.00,0.00
2020-10-08T04:00,19.7,94,18.7,0.00,0.00
2020-10-08T05:00,19.4,95,18.7,0.10,0.10
2020-10-08T06:00,19.0,98,18.6,0.00,0.00
2020-10-08T07:00,19.2,96,18.5,0.00,0.00
2020-10-08T08:00,20.5,91,18.9,0.00,0.00
2020-10-08T09:00,22.8,81,19.4,0.00,0.00
2020-10-08T10:00,24.9,71,19.2,0.00,0.00
2020-10-08T11:00,25.9,64,18.5,0.10,0.10
2020-10-08T12:00,26.2,58,17.4,0.00,0.00
2020-10-08T13:00,25.8,59,17.2,0.00,0.00
2020-10-08T14:00,25.6,58,16.7,0.30,0.30
2020-10-08T15:00,26.4,52,15.9,0.00,0.00
2020-10-08T16:00,26.9,53,16.5,0.00,0.00
2020-10-08T17:00,26.3,57,17.1,0.00,0.00
2020-10-08T18:00,24.7,69,18.6,0.10,0.10
2020-10-08T19:00,23.1,79,19.3,0.00,0.00
2020-10-08T20:00,22.5,80,18.8,0.00,0.00
2020-10-08T21:00,21.1,89,19.2,0.00,0.00
2020-10-08T22:00,21.0,85,18.4,0.00,0.00
2020-10-08T23:00,20.0,88,18.0,0.00,0.00
2020-10-09T00:00,19.5,89,17.5,0.00,0.00
2020-10-09T01:00,19.0,91,17.5,0.00,0.00
2020-10-09T02:00,18.9,94,17.9,0.00,0.00
2020-10-09T03:00,19.3,91,17.8,0.00,0.00
2020-10-09T04:00,19.4,92,18.2,0.00,0.00
2020-10-09T05:00,19.4,93,18.3,0.00,0.00
2020-10-09T06:00,19.3,93,18.2,0.00,0.00
2020-10-09T07:00,19.2,94,18.2,0.00,0.00
2020-10-09T08:00,20.7,88,18.7,0.00,0.00
2020-10-09T09:00,23.2,77,18.9,0.00,0.00
2020-10-09T10:00,25.2,65,18.1,0.00,0.00
2020-10-09T11:00,26.4,60,17.9,0.10,0.10
2020-10-09T12:00,26.8,59,18.1,0.10,0.10
2020-10-09T13:00,27.6,55,17.8,0.10,0.10
2020-10-09T14:00,23.8,75,19.2,3.10,3.10
2020-10-09T15:00,22.4,80,18.8,0.00,0.00
2020-10-09T16:00,23.5,77,19.2,0.00,0.00
2020-10-09T17:00,23.7,75,18.9,0.00,0.00
2020-10-09T18:00,22.9,80,19.2,0.00,0.00
2020-10-09T19:00,21.7,87,19.4,0.00,0.00
2020-10-09T20:00,20.9,90,19.2,0.00,0.00
2020-10-09T21:00,20.3,92,18.9,0.00,0.00
2020-10-09T22:00,20.3,89,18.4,0.00,0.00
2020-10-09T23:00,20.0,88,18.0,0.00,0.00
2020-10-10T00:00,19.5,90,17.8,0.00,0.00
2020-10-10T01:00,18.9,93,17.7,0.00,0.00
2020-10-10T02:00,18.5,95,17.8,0.00,0.00
2020-10-10T03:00,18.5,96,17.8,0.00,0.00
2020-10-10T04:00,18.3,97,17.8,0.00,0.00
2020-10-10T05:00,18.1,97,17.6,0.00,0.00
2020-10-10T06:00,17.8,98,17.5,1.60,1.60
2020-10-10T07:00,18.0,98,17.8,0.40,0.40
2020-10-10T08:00,19.1,94,18.1,0.10,0.10
2020-10-10T09:00,20.2,89,18.3,0.10,0.10
2020-10-10T10:00,21.2,84,18.3,0.20,0.20
2020-10-10T11:00,21.8,82,18.6,0.20,0.20
2020-10-10T12:00,21.6,84,18.7,0.00,0.00
2020-10-10T13:00,22.6,80,19.1,0.10,0.10
2020-10-10T14:00,23.3,75,18.6,0.10,0.10
2020-10-10T15:00,24.6,68,18.3,0.10,0.10
2020-10-10T16:00,24.3,69,18.3,0.00,0.00
2020-10-10T17:00,23.1,73,18.1,0.40,0.40
2020-10-10T18:00,22.2,82,18.9,0.00,0.00
2020-10-10T19:00,20.7,89,18.9,0.00,0.00
2020-10-10T20:00,20.1,92,18.7,0.00,0.00
2020-10-10T21:00,19.5,94,18.5,0.00,0.00
2020-10-10T22:00,18.9,96,18.3,0.00,0.00
2020-10-10T23:00,18.0,98,17.7,0.00,0.00
2020-10-11T00:00,17.6,99,17.4,0.00,0.00
2020-10-11T01:00,17.3,99,17.2,0.00,0.00
2020-10-11T02:00,17.0,99,16.9,0.00,0.00
2020-10-11T03:00,17.3,95,16.6,0.00,0.00
2020-10-11T04:00,17.5,94,16.6,0.00,0.00
2020-10-11T05:00,16.6,97,16.0,0.00,0.00
2020-10-11T06:00,16.3,98,15.9,0.00,0.00
2020-10-11T07:00,17.4,96,16.7,0.00,0.00
2020-10-11T08:00,20.1,88,18.1,0.00,0.00
2020-10-11T09:00,22.8,77,18.6,0.00,0.00
2020-10-11T10:00,24.5,66,17.8,0.00,0.00
2020-10-11T11:00,25.7,61,17.7,0.00,0.00
2020-10-11T12:00,27.2,57,17.9,0.00,0.00
2020-10-11T13:00,28.3,52,17.5,0.00,0.00
2020-10-11T14:00,27.4,52,16.7,0.20,0.20
2020-10-11T15:00,25.6,61,17.4,1.40,1.40
2020-10-11T16:00,25.7,61,17.6,0.00,0.00
2020-10-11T17:00,24.9,67,18.5,0.00,0.00
2020-10-11T18:00,24.2,74,19.3,0.00,0.00
2020-10-11T19:00,22.2,86,19.7,0.00,0.00
2020-10-11T20:00,21.0,93,19.8,0.00,0.00
2020-10-11T21:00,20.6,94,19.5,0.00,0.00
2020-10-11T22:00,20.4,94,19.4,0.00,0.00
2020-10-11T23:00,19.7,96,19.1,0.00,0.00
2020-10-12T00:00,19.7,95,18.8,0.00,0.00
2020-10-12T01:00,19.0,95,18.2,0.00,0.00
2020-10-12T02:00,19.0,94,18.0,0.00,0.00
2020-10-12T03:00,18.8,98,18.4,0.00,0.00
2020-10-12T04:00,18.7,98,18.3,0.00,0.00
2020-10-12T05:00,18.6,97,18.0,0.00,0.00
2020-10-12T06:00,18.7,96,18.0,0.00,0.00
2020-10-12T07:00,18.7,96,18.1,0.00,0.00
2020-10-12T08:00,20.4,90,18.7,0.00,0.00
2020-10-12T09:00,20.7,88,18.7,0.00,0.00
2020-10-12T10:00,22.0,81,18.6,0.00,0.00
2020-10-12T11:00,22.8,80,19.1,0.20,0.20
2020-10-12T12:00,22.1,87,19.8,0.60,0.60
2020-10-12T13:00,22.7,80,19.0,0.30,0.30
2020-10-12T14:00,23.6,79,19.7,0.10,0.10
2020-10-12T15:00,25.0,67,18.5,0.10,0.10
2020-10-12T16:00,22.1,82,18.9,2.50,2.50
2020-10-12T17:00,21.8,86,19.3,0.00,0.00
2020-10-12T18:00,21.3,92,20.0,0.00,0.00
2020-10-12T19:00,20.5,98,20.1,0.00,0.00
2020-10-12T20:00,19.6,100,19.6,0.00,0.00
2020-10-12T21:00,18.7,100,18.7,0.00,0.00
2020-10-12T22:00,19.2,98,18.8,0.00,0.00
2020-10-12T23:00,19.3,95,18.6,0.00,0.00
2020-10-13T00:00,19.3,96,18.6,0.00,0.00
2020-10-13T01:00,19.0,96,18.4,0.00,0.00
2020-10-13T02:00,18.9,96,18.3,0.00,0.00
2020-10-13T03:00,18.7,99,18.5,0.00,0.00
2020-10-13T04:00,18.7,99,18.5,0.00,0.00
2020-10-13T05:00,18.5,98,18.2,0.00,0.00
2020-10-13T06:00,18.5,98,18.2,0.00,0.00
2020-10-13T07:00,18.6,98,18.3,0.00,0.00
2020-10-13T08:00,19.3,94,18.2,0.00,0.00
2020-10-13T09:00,20.2,90,18.4,0.00,0.00
2020-10-13T10:00,21.3,84,18.4,0.00,0.00
2020-10-13T11:00,22.3,78,18.3,0.00,0.00
2020-10-13T12:00,23.4,77,19.2,0.20,0.20
