latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2025-01-01T00:00,19.8,74,15.0,21.0,0.00,87,5.0
2025-01-01T01:00,19.0,80,15.5,20.5,0.00,88,5.0
2025-01-01T02:00,18.7,83,15.7,20.2,0.00,99,4.0
2025-01-01T03:00,18.9,79,15.2,20.4,0.10,100,9.0
2025-01-01T04:00,18.8,80,15.2,20.3,0.00,100,3.6
2025-01-01T05:00,18.6,82,15.4,20.2,0.00,100,2.9
2025-01-01T06:00,18.6,81,15.2,20.1,0.00,100,2.2
2025-01-01T07:00,18.8,78,14.9,20.1,0.00,100,2.5
2025-01-01T08:00,19.5,78,15.6,21.4,0.00,100,2.9
2025-01-01T09:00,22.6,70,16.9,24.7,0.00,100,2.5
2025-01-01T10:00,23.9,62,16.2,25.2,0.00,100,10.8
2025-01-01T11:00,25.3,59,16.7,26.5,0.00,100,18.4
2025-01-01T12:00,26.5,54,16.4,27.6,0.00,100,28.1
2025-01-01T13:00,27.6,47,15.3,28.7,0.00,100,28.4
2025-01-01T14:00,28.3,43,14.5,29.9,0.00,90,25.9
2025-01-01T15:00,28.2,42,14.1,29.4,0.00,90,23.0
2025-01-01T16:00,28.3,41,13.8,28.3,0.00,92,16.2
2025-01-01T17:00,28.0,41,13.5,27.8,0.00,93,16.9
2025-01-01T18:00,27.0,46,14.4,27.4,0.00,62,17.3
2025-01-01T19:00,24.7,57,15.6,26.1,0.00,37,11.5
2025-01-01T20:00,22.0,70,16.3,23.6,0.00,48,6.1
2025-01-01T21:00,21.3,70,15.6,22.6,0.00,37,8.6
2025-01-01T22:00,19.3,81,16.0,20.8,0.00,49,7.2
2025-01-01T23:00,18.6,85,16.0,20.1,0.00,71,6.1
2025-01-02T00:00,18.7,85,16.1,20.3,0.00,93,6.5
2025-01-02T01:00,18.8,85,16.2,20.6,0.00,91,5.8
2025-01-02T02:00,18.9,84,16.2,20.7,0.00,75,7.2
2025-01-02T03:00,19.0,82,15.8,20.8,0.00,70,4.0
2025-01-02T04:00,18.9,80,15.4,20.6,0.00,81,1.4
2025-01-02T05:00,18.6,78,14.7,19.9,0.00,15,2.2
2025-01-02T06:00,18.3,78,14.4,19.3,0.00,36,3.6
2025-01-02T07:00,17.0,84,14.3,18.0,0.00,83,5.0
2025-01-02T08:00,18.0,86,15.6,19.2,0.00,85,7.2
2025-01-02T09:00,22.7,78,18.7,25.2,0.00,55,13.7
2025-01-02T10:00,24.7,73,19.5,27.1,0.00,50,16.2
2025-01-02T11:00,26.1,64,18.8,29.2,0.00,59,20.9
2025-01-02T12:00,27.1,60,18.6,30.5,0.00,79,22.3
2025-01-02T13:00,26.5,65,19.4,29.1,0.00,82,23.0
2025-01-02T14:00,27.1,62,19.2,30.0,0.00,77,29.5
2025-01-02T15:00,27.5,56,17.9,29.3,0.00,89,27.4
2025-01-02T16:00,27.4,56,17.9,28.7,0.00,79,23.8
2025-01-02T17:00,27.0,57,17.7,28.0,0.00,41,23.8
2025-01-02T18:00,26.1,59,17.5,27.3,0.00,43,20.9
2025-01-02T19:00,24.0,70,18.2,25.6,0.00,9,18.0
2025-01-02T20:00,22.3,79,18.5,24.2,0.00,0,15.5
2025-01-02T21:00,20.8,85,18.2,23.0,0.00,0,13.3
2025-01-02T22:00,19.8,88,17.8,22.0,0.00,0,8.3
2025-01-02T23:00,19.1,90,17.4,21.2,0.00,28,7.6
2025-01-03T00:00,18.7,91,17.2,20.7,0.00,68,6.5
2025-01-03T01:00,18.5,93,17.4,20.7,0.00,80,5.8
2025-01-03T02:00,18.5,93,17.3,20.6,0.00,96,5.0
2025-01-03T03:00,17.6,95,16.8,19.6,0.00,79,6.1
2025-01-03T04:00,17.4,96,16.8,19.4,0.00,69,4.3
2025-01-03T05:00,17.0,97,16.5,18.8,0.00,73,5.0
2025-01-03T06:00,16.5,97,16.0,18.3,0.00,87,5.4
2025-01-03T07:00,16.5,97,16.0,18.2,0.00,91,4.0
2025-01-03T08:00,17.8,95,17.0,19.9,0.00,100,4.3
2025-01-03T09:00,22.4,82,19.1,25.5,0.00,97,4.7
2025-01-03T10:00,25.1,71,19.4,28.1,0.00,51,9.4
2025-01-03T11:00,26.2,66,19.4,29.2,0.00,71,24.5
2025-01-03T12:00,27.5,60,19.0,31.3,0.00,71,14.4
2025-01-03T13:00,28.1,56,18.5,31.1,0.00,76,21.2
2025-01-03T14:00,28.6,53,18.1,31.1,0.00,82,21.2
2025-01-03T15:00,28.3,52,17.5,29.4,0.00,56,23.4
2025-01-03T16:00,27.6,54,17.4,28.8,0.00,54,21.6
2025-01-03T17:00,27.2,55,17.4,28.5,0.00,32,17.3
2025-01-03T18:00,26.5,57,17.3,27.6,0.00,3,17.6
2025-01-03T19:00,24.5,67,18.0,26.3,0.00,1,17.6
2025-01-03T20:00,22.3,78,18.3,24.6,0.00,23,11.9
2025-01-03T21:00,20.6,86,18.1,22.9,0.00,12,9.0
2025-01-03T22:00,19.5,90,17.8,21.6,0.00,13,8.6
2025-01-03T23:00,19.0,91,17.5,20.9,0.00,43,9.4
2025-01-04T00:00,18.9,90,17.2,21.3,0.00,72,8.6
2025-01-04T01:00,19.0,90,17.3,21.4,0.00,77,1.8
2025-01-04T02:00,18.9,90,17.2,21.0,0.00,88,3.6
2025-01-04T03:00,18.3,93,17.1,20.4,0.00,93,5.8
2025-01-04T04:00,18.2,93,17.1,20.4,0.00,94,4.7
2025-01-04T05:00,18.1,93,17.0,20.3,0.00,86,4.0
2025-01-04T06:00,17.8,94,16.8,19.8,0.00,82,4.7
2025-01-04T07:00,17.8,93,16.7,20.0,0.00,65,4.7
2025-01-04T08:00,18.9,92,17.5,21.3,0.00,70,4.3
2025-01-04T09:00,22.7,82,19.5,26.0,0.00,100,3.6
2025-01-04T10:00,25.0,69,18.9,28.1,0.00,100,5.4
2025-01-04T11:00,26.6,58,17.7,29.1,0.00,100,9.4
2025-01-04T12:00,28.2,50,16.8,31.3,0.00,100,12.2
2025-01-04T13:00,28.8,49,17.0,31.9,0.00,99,22.0
2025-01-04T14:00,27.6,61,19.4,29.7,0.00,100,26.3
2025-01-04T15:00,26.1,70,20.2,29.4,0.00,100,26.3
2025-01-04T16:00,26.8,65,19.7,30.5,0.00,100,19.1
2025-01-04T17:00,26.7,62,18.8,29.8,0.00,92,15.8
2025-01-04T18:00,26.3,62,18.5,29.1,0.00,28,4.7
2025-01-04T19:00,24.5,71,18.9,27.3,0.00,2,6.8
2025-01-04T20:00,22.4,80,18.8,25.2,0.00,10,5.8
2025-01-04T21:00,21.2,85,18.6,23.8,0.00,3,6.5
2025-01-04T22:00,20.1,89,18.2,22.4,0.00,36,7.2
2025-01-04T23:00,19.2,93,18.1,21.7,0.00,53,6.8
2025-01-05T00:00,18.6,95,17.8,21.0,0.00,79,5.0
2025-01-05T01:00,18.5,95,17.7,21.0,0.00,87,4.3
2025-01-05T02:00,18.5,95,17.7,21.2,0.00,55,2.5
2025-01-05T03:00,18.2,92,16.8,20.2,0.00,54,4.0
2025-01-05T04:00,17.6,93,16.5,19.4,0.00,67,5.0
2025-01-05T05:00,17.4,93,16.3,19.2,0.00,68,5.0
2025-01-05T06:00,17.4,91,15.9,19.0,0.00,33,4.3
2025-01-05T07:00,17.2,92,15.9,18.6,0.00,36,6.1
2025-01-05T08:00,18.6,89,16.7,20.6,0.00,54,6.1
2025-01-05T09:00,22.3,81,18.9,25.3,0.00,100,4.3
2025-01-05T10:00,24.9,71,19.3,27.8,0.00,66,9.4
2025-01-05T11:00,26.9,59,18.2,30.0,0.00,39,15.5
2025-01-05T12:00,28.4,53,17.9,31.9,0.00,32,18.4
2025-01-05T13:00,29.7,47,17.2,32.9,0.00,62,20.5
2025-01-05T14:00,30.3,40,15.2,32.1,0.00,52,22.3
2025-01-05T15:00,29.8,40,14.8,30.0,0.00,63,21.2
2025-01-05T16:00,27.3,60,18.9,27.8,0.00,47,33.5
2025-01-05T17:00,27.3,56,17.8,27.9,0.00,47,33.5
2025-01-05T18:00,26.7,60,18.3,28.0,0.00,49,27.0
2025-01-05T19:00,24.2,74,19.3,26.5,0.00,0,20.2
2025-01-05T20:00,22.3,81,18.9,24.8,0.00,0,13.7
2025-01-05T21:00,21.0,87,18.7,23.7,0.00,27,7.9
2025-01-05T22:00,19.5,91,18.0,21.9,0.00,15,6.8
2025-01-05T23:00,18.7,93,17.5,20.9,0.00,47,5.8
2025-01-06T00:00,18.0,96,17.3,20.1,0.00,77,5.4
2025-01-06T01:00,17.8,97,17.3,20.1,0.00,89,5.0
2025-01-06T02:00,18.3,95,17.5,20.8,0.00,90,3.6
2025-01-06T03:00,18.4,92,17.0,20.4,0.00,86,5.0
2025-01-06T04:00,18.0,94,17.0,20.1,0.00,93,4.7
2025-01-06T05:00,17.8,94,16.8,19.8,0.00,87,4.3
2025-01-06T06:00,17.7,94,16.7,19.7,0.00,87,4.0
2025-01-06T07:00,17.6,93,16.5,19.5,0.00,89,4.0
2025-01-06T08:00,18.7,90,17.0,20.8,0.00,79,4.0
2025-01-06T09:00,22.7,79,18.9,25.9,0.00,54,5.4
2025-01-06T10:00,25.2,66,18.4,27.6,0.00,50,10.1
2025-01-06T11:00,26.9,62,19.0,29.7,0.00,50,19.1
2025-01-06T12:00,27.9,57,18.6,30.9,0.00,49,21.6
2025-01-06T13:00,28.2,56,18.6,30.8,0.00,90,23.8
2025-01-06T14:00,28.9,51,17.7,31.2,0.00,57,25.9
2025-01-06T15:00,27.5,57,18.2,29.1,0.00,86,23.4
2025-01-06T16:00,27.6,54,17.4,28.4,0.00,71,24.5
2025-01-06T17:00,26.8,57,17.5,27.4,0.00,63,25.2
2025-01-06T18:00,25.6,63,18.0,26.4,0.00,34,25.9
2025-01-06T19:00,23.6,72,18.3,25.2,0.00,3,24.8
2025-01-06T20:00,21.9,81,18.5,24.1,0.00,10,15.8
2025-01-06T21:00,20.4,88,18.3,22.8,0.00,0,9.4
2025-01-06T22:00,19.2,92,17.8,21.4,0.00,5,6.8
2025-01-06T23:00,18.5,93,17.4,20.6,0.00,57,6.8
2025-01-07T00:00,18.3,94,17.3,20.2,0.00,87,7.6
2025-01-07T01:00,18.3,94,17.3,20.4,0.00,93,7.9
2025-01-07T02:00,18.1,95,17.3,20.3,0.00,88,6.1
2025-01-07T03:00,18.0,95,17.2,20.1,0.00,89,4.3
2025-01-07T04:00,17.7,96,17.0,20.0,0.00,92,4.0
2025-01-07T05:00,17.4,98,17.1,19.3,0.00,90,5.8
2025-01-07T06:00,17.4,97,16.9,19.4,0.00,94,6.1
2025-01-07T07:00,17.2,97,16.7,19.2,0.00,93,5.8
2025-01-07T08:00,18.2,95,17.4,20.5,0.00,65,4.7
2025-01-07T09:00,22.3,81,18.9,25.3,0.00,47,7.6
2025-01-07T10:00,25.0,71,19.3,28.0,0.00,57,9.7
2025-01-07T11:00,26.8,59,18.1,30.5,0.00,50,10.8
2025-01-07T12:00,28.1,52,17.3,32.0,0.00,54,9.7
2025-01-07T13:00,28.5,51,17.4,31.8,0.00,82,13.7
2025-01-07T14:00,24.9,74,19.9,26.0,0.00,100,31.7
2025-01-07T15:00,24.8,72,19.4,26.2,0.00,82,32.8
2025-01-07T16:00,25.8,66,18.9,27.6,0.00,72,28.1
2025-01-07T17:00,25.9,62,18.0,27.4,0.00,60,20.5
2025-01-07T18:00,25.2,63,17.6,26.8,0.00,22,16.9
2025-01-07T19:00,23.1,75,18.4,25.5,0.00,1,13.3
2025-01-07T20:00,21.0,85,18.4,23.6,0.00,28,6.8
2025-01-07T21:00,20.1,90,18.4,22.7,0.00,4,6.5
2025-01-07T22:00,19.2,92,17.8,21.6,0.00,6,4.7
2025-01-07T23:00,18.2,95,17.4,20.4,0.00,48,5.4
2025-01-08T00:00,17.3,97,16.8,19.1,0.00,62,5.8
2025-01-08T01:00,16.5,99,16.4,18.2,0.00,72,5.8
2025-01-08T02:00,16.0,99,15.8,17.4,0.00,73,5.8
2025-01-08T03:00,15.7,99,15.5,17.0,0.00,87,5.8
2025-01-08T04:00,15.5,98,15.2,16.7,0.00,88,6.1
2025-01-08T05:00,15.9,96,15.2,17.3,0.00,78,5.8
2025-01-08T06:00,15.9,95,15.1,17.3,0.00,76,4.0
2025-01-08T07:00,16.3,93,15.2,17.8,0.00,72,3.2
2025-01-08T08:00,17.9,89,16.1,19.8,0.00,62,2.9
2025-01-08T09:00,21.0,82,17.8,23.8,0.00,72,3.2
2025-01-08T10:00,23.8,72,18.5,26.5,0.00,63,7.2
2025-01-08T11:00,26.0,63,18.4,29.4,0.00,70,11.2
2025-01-08T12:00,27.9,50,16.5,30.5,0.00,72,19.1
2025-01-08T13:00,29.0,44,15.5,31.3,0.00,65,23.0
2025-01-08T14:00,29.5,42,15.2,31.9,0.00,73,22.7
2025-01-08T15:00,29.1,44,15.6,31.1,0.00,88,17.6
2025-01-08T16:00,29.1,43,15.2,30.2,0.00,90,10.1
2025-01-08T17:00,28.7,44,15.3,29.6,0.00,83,10.4
2025-01-08T18:00,27.9,46,15.2,28.8,0.00,63,10.4
2025-01-08T19:00,25.4,60,17.1,27.6,0.00,78,9.4
2025-01-08T20:00,23.4,67,16.9,25.4,0.00,90,3.6
2025-01-08T21:00,21.6,77,17.4,24.0,0.00,46,3.6
2025-01-08T22:00,20.7,80,17.1,22.9,0.00,23,2.5
2025-01-08T23:00,19.7,84,16.9,21.8,0.00,3,3.2
2025-01-09T00:00,19.1,85,16.5,20.9,0.00,4,4.0
2025-01-09T01:00,18.0,88,16.0,19.5,0.00,7,5.8
2025-01-09T02:00,18.1,85,15.5,19.5,0.00,83,5.4
2025-01-09T03:00,18.2,81,14.9,19.4,0.00,92,5.4
2025-01-09T04:00,18.2,80,14.7,19.3,0.00,100,4.3
2025-01-09T05:00,18.3,80,14.8,19.4,0.00,98,4.7
2025-01-09T06:00,18.0,80,14.5,18.9,0.00,100,5.8
2025-01-09T07:00,18.1,78,14.2,18.9,0.00,100,6.5
2025-01-09T08:00,19.4,77,15.3,20.4,0.00,100,8.3
2025-01-09T09:00,22.0,71,16.5,23.3,0.00,100,14.8
2025-01-09T10:00,23.9,62,16.2,24.3,0.00,100,21.6
2025-01-09T11:00,25.9,54,15.9,26.8,0.00,92,26.3
2025-01-09T12:00,27.5,44,14.1,28.1,0.00,53,30.6
2025-01-09T13:00,28.6,40,13.7,29.7,0.00,56,30.6
2025-01-09T14:00,28.8,39,13.5,29.5,0.00,83,29.2
2025-01-09T15:00,29.3,42,15.0,30.2,0.00,41,25.2
2025-01-09T16:00,29.2,41,14.6,30.8,0.00,82,13.7
2025-01-09T17:00,28.3,43,14.5,28.8,0.00,81,13.3
2025-01-09T18:00,27.2,51,16.2,28.8,0.00,16,13.3
2025-01-09T19:00,24.4,65,17.4,26.5,0.00,4,6.8
2025-01-09T20:00,21.5,83,18.5,23.9,0.00,1,9.0
2025-01-09T21:00,20.3,90,18.6,23.0,0.00,88,9.0
2025-01-09T22:00,19.6,92,18.2,22.2,0.00,7,5.4
2025-01-09T23:00,19.1,93,17.9,21.5,0.00,6,4.0
2025-01-10T00:00,18.4,94,17.4,20.6,0.00,32,4.3
2025-01-10T01:00,17.7,96,17.0,19.7,0.00,45,4.3
2025-01-10T02:00,17.1,97,16.6,19.1,0.00,57,4.0
2025-01-10T03:00,16.8,97,16.3,18.6,0.00,64,3.6
2025-01-10T04:00,16.4,98,16.1,18.3,0.00,81,3.2
2025-01-10T05:00,16.1,99,16.0,18.1,0.00,91,2.2
2025-01-10T06:00,15.9,100,15.9,17.6,0.00,82,2.9
2025-01-10T07:00,15.8,100,15.8,17.5,0.00,74,2.9
2025-01-10T08:00,17.6,95,16.8,19.6,0.00,48,4.0
2025-01-10T09:00,21.6,85,18.9,24.5,0.00,82,4.7
2025-01-10T10:00,23.9,77,19.6,26.5,0.00,100,13.7
2025-01-10T11:00,23.6,79,19.8,25.6,0.00,100,22.3
2025-01-10T12:00,24.8,77,20.5,27.3,0.00,100,28.4
2025-01-10T13:00,26.0,73,20.8,29.7,0.00,100,27.0
2025-01-10T14:00,26.6,67,20.0,30.6,0.00,100,20.9
2025-01-10T15:00,25.2,75,20.5,28.0,0.00,100,19.1
2025-01-10T16:00,25.4,73,20.2,28.3,0.00,80,20.9
2025-01-10T17:00,25.4,69,19.3,28.4,0.00,62,18.4
2025-01-10T18:00,25.0,68,18.7,27.8,0.00,61,6.5
2025-01-10T19:00,23.6,76,19.1,26.8,0.00,58,4.3
2025-01-10T20:00,22.3,80,18.7,25.3,0.00,21,2.2
2025-01-10T21:00,20.9,86,18.5,23.7,0.00,6,3.2
2025-01-10T22:00,20.1,89,18.3,22.8,0.00,50,3.2
2025-01-10T23:00,19.2,92,17.9,21.7,0.00,80,4.0
2025-01-11T00:00,18.8,94,17.8,21.2,0.00,78,3.6
2025-01-11T01:00,18.6,95,17.8,21.0,0.00,89,4.0
2025-01-11T02:00,18.5,96,17.9,21.1,0.00,90,11.9
2025-01-11T03:00,18.6,95,17.8,21.1,0.00,100,15.5
2025-01-11T04:00,18.9,93,17.8,21.4,0.00,99,12.2
2025-01-11T05:00,18.7,94,17.7,21.1,0.00,99,16.6
2025-01-11T06:00,18.9,94,17.9,21.6,0.00,97,4.3
2025-01-11T07:00,19.1,93,17.9,21.7,0.00,100,2.2
2025-01-11T08:00,19.3,94,18.3,21.9,0.00,97,4.7
2025-01-11T09:00,20.4,92,19.1,23.7,0.00,96,4.3
2025-01-11T10:00,22.3,82,19.1,25.5,0.00,96,14.4
2025-01-11T11:00,23.3,75,18.6,25.8,0.00,99,18.4
2025-01-11T12:00,23.6,76,19.1,26.3,0.00,100,18.4
2025-01-11T13:00,24.2,75,19.5,27.1,0.00,100,16.9
2025-01-11T14:00,24.6,75,19.8,27.4,0.00,100,16.2
2025-01-11T15:00,25.5,70,19.6,28.2,0.00,100,22.0
2025-01-11T16:00,24.2,76,19.7,26.6,0.00,100,22.7
2025-01-11T17:00,24.1,77,19.8,26.8,0.00,100,22.3
2025-01-11T18:00,23.6,78,19.6,26.7,0.00,100,22.0
2025-01-11T19:00,22.5,84,19.7,25.9,0.00,100,7.6
2025-01-11T20:00,21.4,88,19.3,24.6,0.00,100,3.6
2025-01-11T21:00,20.7,89,18.8,23.5,0.00,100,3.6
2025-01-11T22:00,19.8,92,18.4,22.5,0.00,100,4.3
2025-01-11T23:00,18.9,95,18.1,21.6,0.00,100,4.0
2025-01-12T00:00,18.4,96,17.8,21.0,0.00,100,3.2
2025-01-12T01:00,18.1,97,17.6,20.5,0.00,97,4.0
2025-01-12T02:00,18.2,97,17.7,20.4,0.00,100,5.8
2025-01-12T03:00,17.7,97,17.2,20.0,0.00,100,6.1
2025-01-12T04:00,17.9,96,17.2,20.2,0.00,72,3.2
2025-01-12T05:00,17.7,97,17.2,19.8,0.00,100,5.4
2025-01-12T06:00,17.9,96,17.3,20.3,0.00,100,12.6
2025-01-12T07:00,17.9,97,17.4,20.0,0.00,100,5.4
2025-01-12T08:00,18.6,96,18.0,21.4,0.00,100,5.0
2025-01-12T09:00,20.1,91,18.6,22.7,0.00,100,7.9
2025-01-12T10:00,21.2,88,19.2,23.8,0.00,100,15.5
2025-01-12T11:00,21.8,82,18.6,23.8,0.00,100,19.8
2025-01-12T12:00,23.1,77,18.9,24.9,0.00,97,18.4
2025-01-12T13:00,24.6,73,19.5,27.9,0.00,92,21.2
2025-01-12T14:00,25.8,67,19.2,29.6,0.00,100,21.2
2025-01-12T15:00,25.3,67,18.8,28.7,0.00,100,20.9
2025-01-12T16:00,25.5,69,19.4,28.9,0.00,82,14.0
2025-01-12T17:00,25.1,70,19.2,28.4,0.00,79,13.7
2025-01-12T18:00,24.8,71,19.2,28.1,0.00,59,3.6
2025-01-12T19:00,23.4,78,19.4,26.7,0.00,27,4.0
2025-01-12T20:00,22.2,81,18.8,25.2,0.00,23,2.5
2025-01-12T21:00,19.8,92,18.4,22.5,0.00,73,3.2
2025-01-12T22:00,19.0,94,18.0,21.5,0.00,84,3.6
2025-01-12T23:00,18.2,96,17.6,20.6,0.00,100,4.0
2025-01-13T00:00,17.7,98,17.4,19.8,0.00,100,5.0
2025-01-13T01:00,17.4,98,17.1,19.5,0.00,97,5.4
2025-01-13T02:00,17.1,99,17.0,19.2,0.00,95,5.0
2025-01-13T03:00,17.0,100,17.0,19.2,0.00,96,4.3
2025-01-13T04:00,16.8,100,16.8,18.9,0.00,100,3.6
2025-01-13T05:00,16.2,100,16.2,18.0,0.00,99,3.6
2025-01-13T06:00,15.8,100,15.8,17.5,0.00,99,4.0
2025-01-13T07:00,15.8,100,15.8,17.6,0.00,100,4.0
2025-01-13T08:00,16.6,100,16.6,18.7,0.00,100,2.9
2025-01-13T09:00,19.1,95,18.3,22.1,0.00,100,2.9
2025-01-13T10:00,23.0,79,19.2,26.2,0.00,100,5.8
2025-01-13T11:00,25.2,69,19.1,28.8,0.00,100,10.8
2025-01-13T12:00,26.5,62,18.6,30.0,0.00,100,23.8
2025-01-13T13:00,26.9,61,18.7,30.0,0.00,90,16.2
2025-01-13T14:00,27.2,59,18.5,29.4,0.00,100,23.0
2025-01-13T15:00,27.4,58,18.4,29.3,0.00,100,21.6
2025-01-13T16:00,27.2,57,17.9,28.9,0.00,100,16.6
2025-01-13T17:00,26.8,60,18.4,28.9,0.00,100,13.7
2025-01-13T18:00,25.8,64,18.4,27.9,0.00,80,16.6
2025-01-13T19:00,24.4,73,19.2,27.6,0.00,35,11.9
2025-01-13T20:00,23.4,75,18.7,26.5,0.00,0,2.9
2025-01-13T21:00,23.3,70,17.5,25.8,0.00,2,3.2
2025-01-13T22:00,22.4,72,17.1,24.7,0.00,2,1.8
2025-01-13T23:00,21.4,75,16.8,23.3,0.00,16,4.3
2025-01-14T00:00,19.5,84,16.7,21.3,0.00,58,5.4
2025-01-14T01:00,18.8,88,16.7,20.8,0.00,71,5.4
2025-01-14T02:00,18.7,89,16.8,20.3,0.00,93,11.2
2025-01-14T03:00,19.2,86,16.8,21.2,0.00,100,10.8
2025-01-14T04:00,19.1,87,16.9,21.0,0.00,100,7.2
2025-01-14T05:00,19.4,85,16.8,21.5,0.00,100,5.8
2025-01-14T06:00,19.6,81,16.3,21.3,0.00,100,5.0
2025-01-14T07:00,19.4,78,15.4,20.8,0.00,100,5.4
2025-01-14T08:00,19.8,77,15.7,21.3,0.00,100,4.7
2025-01-14T09:00,22.4,60,14.3,23.0,0.00,100,8.3
2025-01-14T10:00,23.7,54,13.9,23.3,0.00,100,20.2
2025-01-14T11:00,25.6,49,14.1,25.4,0.00,100,26.6
2025-01-14T12:00,27.4,45,14.4,28.0,0.00,100,29.2
2025-01-14T13:00,28.8,43,15.0,30.3,0.00,100,28.8
2025-01-14T14:00,29.6,40,14.6,30.8,0.00,100,27.4
2025-01-14T15:00,29.5,37,13.3,29.4,0.00,100,26.6
2025-01-14T16:00,29.6,36,12.9,28.3,0.00,100,26.3
2025-01-14T17:00,29.2,36,12.6,28.1,0.00,91,26.6
2025-01-14T18:00,28.6,38,12.9,28.0,0.00,72,23.0
2025-01-14T19:00,26.2,49,14.6,27.2,0.00,67,17.3
2025-01-14T20:00,23.1,63,15.7,24.4,0.00,30,6.5
2025-01-14T21:00,22.2,64,15.0,23.2,0.00,100,9.4
2025-01-14T22:00,19.6,79,15.9,21.2,0.00,100,6.8
2025-01-14T23:00,18.3,89,16.4,20.0,0.00,100,5.4
2025-01-15T00:00,17.4,93,16.3,19.1,0.00,100,5.8
2025-01-15T01:00,17.0,94,16.0,18.8,0.00,100,5.0
2025-01-15T02:00,17.4,90,15.7,19.0,0.00,100,2.9
