time,temperature_2m_C,relative_humidity_2m,dew_point_2m_C,precipitation_mm,rain_mm
2020-02-12 12:00:00,29.4,35,12.2,0.0,0.0
2020-02-12 13:00:00,29.9,34,12.5,0.0,0.0
2020-02-12 14:00:00,29.9,35,12.6,0.0,0.0
2020-02-12 15:00:00,29.6,34,12.1,0.0,0.0
2020-02-12 16:00:00,29.9,35,12.7,0.0,0.0
2020-02-12 17:00:00,29.6,36,13.1,0.0,0.0
2020-02-12 18:00:00,28.3,44,14.9,0.0,0.0
2020-02-12 19:00:00,25.2,61,17.1,0.0,0.0
2020-02-12 20:00:00,23.7,67,17.2,0.0,0.0
2020-02-12 21:00:00,22.5,74,17.6,0.0,0.0
2020-02-12 22:00:00,21.6,82,18.4,0.0,0.0
2020-02-12 23:00:00,20.8,87,18.6,0.0,0.0
2020-02-13 00:00:00,20.6,89,18.7,0.0,0.0
2020-02-13 01:00:00,20.5,89,18.6,0.0,0.0
2020-02-13 02:00:00,19.3,93,18.2,0.0,0.0
2020-02-13 03:00:00,20.0,79,16.1,0.0,0.0
2020-02-13 04:00:00,20.1,78,16.1,0.0,0.0
2020-02-13 05:00:00,20.1,80,16.4,0.0,0.0
2020-02-13 06:00:00,20.2,72,15.1,0.0,0.0
2020-02-13 07:00:00,19.4,68,13.3,0.0,0.0
2020-02-13 08:00:00,20.3,63,13.0,0.0,0.0
2020-02-13 09:00:00,23.2,49,11.9,0.0,0.0
2020-02-13 10:00:00,25.7,37,10.1,0.0,0.0
2020-02-13 11:00:00,27.8,31,9.0,0.0,0.0
2020-02-13 12:00:00,29.3,28,9.1,0.0,0.0
2020-02-13 13:00:00,30.1,27,9.2,0.0,0.0
2020-02-13 14:00:00,30.5,26,9.1,0.0,0.0
2020-02-13 15:00:00,28.3,32,10.0,0.0,0.0
2020-02-13 16:00:00,29.5,31,10.5,0.0,0.0
2020-02-13 17:00:00,29.4,32,11.0,0.0,0.0
2020-02-13 18:00:00,28.0,37,12.1,0.0,0.0
2020-02-13 19:00:00,25.6,45,12.8,0.0,0.0
2020-02-13 20:00:00,24.4,48,12.7,0.0,0.0
2020-02-13 21:00:00,24.0,46,11.7,0.0,0.0
2020-02-13 22:00:00,23.1,57,14.3,0.0,0.0
2020-02-13 23:00:00,23.1,64,16.0,0.0,0.0
2020-02-14 00:00:00,22.4,71,16.8,0.0,0.0
2020-02-14 01:00:00,21.9,75,17.2,0.0,0.0
2020-02-14 02:00:00,21.7,76,17.3,0.0,0.0
2020-02-14 03:00:00,21.8,76,17.3,0.0,0.0
2020-02-14 04:00:00,21.0,80,17.3,0.0,0.0
2020-02-14 05:00:00,20.7,81,17.4,0.0,0.0
2020-02-14 06:00:00,20.8,82,17.6,0.0,0.0
2020-02-14 07:00:00,20.5,84,17.7,0.0,0.0
2020-02-14 08:00:00,21.0,83,18.0,0.0,0.0
2020-02-14 09:00:00,22.5,76,18.1,0.0,0.0
2020-02-14 10:00:00,23.6,71,18.0,0.0,0.0
2020-02-14 11:00:00,24.3,68,18.0,0.0,0.0
2020-02-14 12:00:00,26.1,60,17.6,0.0,0.0
2020-02-14 13:00:00,28.2,52,17.6,0.0,0.0
2020-02-14 14:00:00,28.5,53,17.9,0.0,0.0
2020-02-14 15:00:00,28.3,50,16.9,0.0,0.0
2020-02-14 16:00:00,25.8,65,18.7,0.7,0.7
2020-02-14 17:00:00,26.4,62,18.6,0.0,0.0
2020-02-14 18:00:00,25.6,63,18.1,0.0,0.0
2020-02-14 19:00:00,23.9,73,18.8,0.0,0.0
2020-02-14 20:00:00,23.1,78,19.1,0.0,0.0
2020-02-14 21:00:00,21.9,83,19.0,0.0,0.0
2020-02-14 22:00:00,21.5,86,19.0,0.0,0.0
2020-02-14 23:00:00,21.2,85,18.7,0.0,0.0
2020-02-15 00:00:00,21.0,85,18.3,0.0,0.0
2020-02-15 01:00:00,19.8,91,18.2,0.9,0.9
2020-02-15 02:00:00,19.2,97,18.7,1.1,1.1
2020-02-15 03:00:00,19.0,94,18.0,0.3,0.3
2020-02-15 04:00:00,18.4,97,17.9,0.1,0.1
2020-02-15 05:00:00,18.5,96,17.8,0.0,0.0
2020-02-15 06:00:00,18.4,96,17.7,0.0,0.0
2020-02-15 07:00:00,18.3,96,17.7,0.0,0.0
2020-02-15 08:00:00,19.3,92,18.0,0.0,0.0
2020-02-15 09:00:00,21.0,84,18.2,0.0,0.0
2020-02-15 10:00:00,23.5,74,18.5,0.0,0.0
2020-02-15 11:00:00,25.3,66,18.5,0.0,0.0
2020-02-15 12:00:00,26.4,62,18.5,0.4,0.4
2020-02-15 13:00:00,27.0,58,18.1,0.3,0.3
2020-02-15 14:00:00,27.4,52,16.7,0.0,0.0
2020-02-15 15:00:00,24.5,67,18.1,0.0,0.0
2020-02-15 16:00:00,25.0,67,18.4,0.0,0.0
