latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2024-09-14T02:00,17.4,100,17.4,19.9,0.00,99,2.5
2024-09-14T03:00,17.3,100,17.3,19.6,0.00,100,2.5
2024-09-14T04:00,17.1,99,16.9,19.0,0.00,100,5.8
2024-09-14T05:00,17.1,98,16.8,19.2,0.00,100,5.4
2024-09-14T06:00,17.2,97,16.7,19.3,0.00,100,3.2
2024-09-14T07:00,17.6,94,16.6,19.5,0.00,100,4.0
2024-09-14T08:00,19.1,92,17.7,21.5,0.00,100,4.3
2024-09-14T09:00,22.1,85,19.5,24.9,0.00,84,11.2
2024-09-14T10:00,24.0,80,20.3,26.9,0.00,76,14.8
2024-09-14T11:00,25.8,72,20.3,29.8,0.00,69,16.6
2024-09-14T12:00,26.7,66,19.8,31.2,0.00,84,15.8
2024-09-14T13:00,27.3,62,19.4,31.8,0.00,89,13.7
2024-09-14T14:00,26.6,66,19.7,29.7,0.00,100,10.1
2024-09-14T15:00,26.2,67,19.6,27.8,0.00,100,20.9
2024-09-14T16:00,26.5,63,18.9,27.7,0.00,100,27.0
2024-09-14T17:00,26.4,58,17.5,27.1,0.00,100,25.6
2024-09-14T18:00,25.7,57,16.5,25.9,0.00,100,24.5
2024-09-14T19:00,23.8,66,17.0,24.9,0.00,100,23.4
2024-09-14T20:00,22.3,75,17.7,24.4,0.00,41,14.8
2024-09-14T21:00,21.5,82,18.3,24.2,0.00,39,7.9
2024-09-14T22:00,20.6,86,18.1,23.2,0.00,41,4.0
2024-09-14T23:00,19.7,90,18.0,22.3,0.00,19,4.0
2024-09-15T00:00,18.8,94,17.8,21.3,0.00,80,4.0
2024-09-15T01:00,18.4,96,17.7,20.8,0.00,95,4.0
2024-09-15T02:00,18.3,96,17.7,20.8,0.00,90,3.6
2024-09-15T03:00,18.1,96,17.4,20.4,0.00,91,4.7
2024-09-15T04:00,17.6,97,17.1,19.9,0.00,88,3.6
2024-09-15T05:00,17.1,98,16.8,19.0,0.00,86,5.0
2024-09-15T06:00,17.0,97,16.5,19.1,0.00,86,5.0
2024-09-15T07:00,17.1,96,16.5,19.1,0.00,100,2.9
2024-09-15T08:00,18.5,93,17.3,20.7,0.00,95,3.6
2024-09-15T09:00,22.2,81,18.8,25.0,0.00,49,8.3
2024-09-15T10:00,24.3,73,19.2,27.2,0.00,56,13.0
2024-09-15T11:00,25.8,62,18.0,28.8,0.00,80,13.3
2024-09-15T12:00,26.9,54,16.8,28.5,0.00,86,21.6
2024-09-15T13:00,26.3,57,17.1,27.9,0.00,98,24.5
2024-09-15T14:00,26.1,64,18.8,27.5,0.00,91,29.9
2024-09-15T15:00,27.2,60,18.7,29.9,0.00,88,29.5
2024-09-15T16:00,26.9,57,17.7,28.3,0.00,62,23.0
2024-09-15T17:00,26.6,58,17.7,27.9,0.00,62,20.5
2024-09-15T18:00,25.8,60,17.5,27.1,0.00,50,18.4
2024-09-15T19:00,23.8,69,17.8,25.8,0.00,13,16.9
2024-09-15T20:00,22.1,77,17.9,24.5,0.00,0,10.1
2024-09-15T21:00,20.8,84,18.0,23.4,0.00,6,5.8
2024-09-15T22:00,20.5,84,17.7,23.1,0.00,29,2.5
2024-09-15T23:00,19.5,87,17.3,21.8,0.00,33,2.5
2024-09-16T00:00,18.7,91,17.2,20.9,0.00,65,3.6
2024-09-16T01:00,18.0,92,16.7,20.0,0.00,78,3.6
2024-09-16T02:00,17.7,93,16.6,19.7,0.00,86,3.2
2024-09-16T03:00,18.4,91,16.9,20.6,0.00,100,3.2
2024-09-16T04:00,18.4,90,16.8,20.5,0.00,100,3.6
2024-09-16T05:00,18.5,89,16.7,20.5,0.00,97,3.6
2024-09-16T06:00,18.4,89,16.5,20.3,0.00,70,4.0
2024-09-16T07:00,18.7,85,16.1,20.6,0.00,77,3.6
2024-09-16T08:00,19.9,81,16.6,21.7,0.00,76,6.5
2024-09-16T09:00,21.6,80,18.0,23.5,0.00,99,13.0
2024-09-16T10:00,22.7,83,19.7,24.8,0.00,88,19.8
2024-09-16T11:00,24.5,77,20.2,26.9,0.00,89,25.6
2024-09-16T12:00,25.9,70,20.0,29.0,0.00,96,23.0
2024-09-16T13:00,26.8,65,19.6,30.3,0.00,89,21.2
2024-09-16T14:00,27.8,59,19.1,32.2,0.00,71,17.6
2024-09-16T15:00,28.9,45,15.8,32.4,0.00,67,12.2
2024-09-16T16:00,28.9,45,15.8,30.8,0.00,75,6.8
2024-09-16T17:00,28.3,47,15.9,29.8,0.00,57,7.9
2024-09-16T18:00,27.2,51,16.2,28.2,0.00,100,13.3
2024-09-16T19:00,25.0,64,17.7,27.0,0.00,100,13.0
2024-09-16T20:00,23.4,74,18.5,26.3,0.00,100,7.9
2024-09-16T21:00,22.9,76,18.4,25.9,0.00,3,2.2
2024-09-16T22:00,22.4,77,18.2,25.3,0.00,0,1.4
2024-09-16T23:00,21.4,81,18.0,23.9,0.00,8,3.2
2024-09-17T00:00,20.1,88,18.0,22.5,0.00,30,5.0
2024-09-17T01:00,19.1,92,17.8,21.4,0.00,71,5.4
2024-09-17T02:00,19.1,93,17.9,21.6,0.00,56,5.4
2024-09-17T03:00,18.9,94,17.9,21.2,0.00,80,3.6
2024-09-17T04:00,18.8,93,17.7,20.8,0.00,84,8.6
2024-09-17T05:00,19.4,91,17.9,21.2,0.00,64,12.2
2024-09-17T06:00,19.4,92,18.1,21.4,0.00,75,12.6
2024-09-17T07:00,19.5,94,18.5,21.8,0.00,98,11.2
2024-09-17T08:00,20.5,92,19.2,22.9,0.00,100,12.6
2024-09-17T09:00,21.8,87,19.5,24.0,0.00,98,25.2
2024-09-17T10:00,23.5,79,19.6,25.7,0.00,100,20.2
2024-09-17T11:00,24.7,74,19.7,27.9,0.00,100,17.6
2024-09-17T12:00,26.1,69,19.9,30.6,0.00,100,15.8
2024-09-17T13:00,27.0,65,19.8,31.3,0.00,100,15.5
2024-09-17T14:00,26.8,67,20.1,29.4,0.00,100,17.6
2024-09-17T15:00,25.3,77,20.9,28.5,0.00,100,22.3
2024-09-17T16:00,25.6,74,20.6,28.5,0.00,100,15.8
2024-09-17T17:00,25.5,70,19.6,28.2,0.00,100,15.1
2024-09-17T18:00,25.0,70,19.2,27.6,0.00,88,12.2
2024-09-17T19:00,23.6,78,19.5,26.7,0.00,68,10.4
2024-09-17T20:00,22.1,84,19.2,25.1,0.00,72,5.4
2024-09-17T21:00,21.3,88,19.2,24.3,0.00,6,5.0
2024-09-17T22:00,20.7,89,18.8,23.6,0.00,4,4.0
2024-09-17T23:00,20.0,90,18.3,22.7,0.00,0,3.6
2024-09-18T00:00,19.3,93,18.1,21.9,0.00,0,4.0
2024-09-18T01:00,18.5,95,17.7,20.9,0.00,0,4.3
2024-09-18T02:00,17.9,96,17.2,20.1,0.00,32,4.0
2024-09-18T03:00,17.7,98,17.4,20.1,0.00,100,4.3
2024-09-18T04:00,17.5,99,17.4,20.1,0.00,100,1.8
2024-09-18T05:00,17.4,100,17.4,19.9,0.00,99,0.7
2024-09-18T06:00,17.3,100,17.3,19.5,0.00,77,4.3
2024-09-18T07:00,17.0,100,17.0,19.1,0.00,68,5.8
2024-09-18T08:00,18.3,97,17.8,20.9,0.00,63,4.7
2024-09-18T09:00,21.5,88,19.4,24.9,0.00,33,5.8
2024-09-18T10:00,23.8,78,19.8,27.1,0.00,58,11.5
2024-09-18T11:00,25.6,69,19.5,29.6,0.00,48,11.5
2024-09-18T12:00,27.0,60,18.5,31.2,0.00,50,12.2
2024-09-18T13:00,28.0,54,17.8,32.1,0.00,54,13.7
2024-09-18T14:00,28.7,50,17.3,32.1,0.00,72,14.8
2024-09-18T15:00,29.1,49,17.3,31.2,0.00,66,18.7
2024-09-18T16:00,28.6,49,16.8,29.9,0.00,32,22.0
2024-09-18T17:00,27.7,50,16.4,28.2,0.00,0,22.3
2024-09-18T18:00,26.4,53,16.1,27.0,0.00,0,21.6
2024-09-18T19:00,24.1,65,17.1,25.8,0.00,0,17.6
2024-09-18T20:00,22.4,75,17.7,24.6,0.00,0,8.6
2024-09-18T21:00,21.5,80,17.9,23.9,0.00,28,5.4
2024-09-18T22:00,20.8,83,17.8,23.2,0.00,24,5.4
2024-09-18T23:00,20.3,85,17.7,22.7,0.00,0,4.0
2024-09-19T00:00,19.5,88,17.5,21.9,0.00,4,3.6
2024-09-19T01:00,18.9,90,17.2,21.1,0.00,4,3.6
2024-09-19T02:00,18.2,93,17.0,20.3,0.00,6,4.3
2024-09-19T03:00,17.6,94,16.6,19.6,0.00,44,4.0
2024-09-19T04:00,17.6,92,16.3,19.4,0.00,33,3.2
2024-09-19T05:00,17.6,91,16.1,19.4,0.00,42,3.2
2024-09-19T06:00,17.7,90,16.1,19.5,0.00,60,2.9
2024-09-19T07:00,17.7,90,16.0,19.6,0.00,75,2.9
2024-09-19T08:00,19.5,88,17.5,21.6,0.00,50,7.2
2024-09-19T09:00,22.7,78,18.7,24.9,0.00,4,15.8
2024-09-19T10:00,24.8,72,19.4,26.9,0.00,31,22.3
2024-09-19T11:00,26.3,64,18.9,28.3,0.00,62,27.0
2024-09-19T12:00,27.7,60,19.3,31.0,0.00,53,27.4
2024-09-19T13:00,28.5,57,19.1,31.7,0.00,74,26.3
2024-09-19T14:00,28.3,57,19.0,30.8,0.00,76,25.2
2024-09-19T15:00,26.3,71,20.6,30.1,0.00,100,21.2
2024-09-19T16:00,26.8,68,20.4,29.9,0.00,100,15.1
2024-09-19T17:00,25.9,72,20.5,29.0,0.00,100,14.8
2024-09-19T18:00,25.3,74,20.3,28.5,0.00,100,13.3
2024-09-19T19:00,24.2,80,20.5,27.5,0.00,100,10.8
2024-09-19T20:00,23.0,85,20.3,26.1,0.00,100,10.8
2024-09-19T21:00,22.1,86,19.7,25.2,0.00,100,10.8
2024-09-19T22:00,21.7,88,19.6,24.6,0.00,100,8.3
2024-09-19T23:00,21.3,88,19.3,24.1,0.00,100,9.0
2024-09-20T00:00,21.2,85,18.6,23.8,0.00,98,8.3
2024-09-20T01:00,20.9,85,18.3,23.4,0.00,76,7.6
2024-09-20T02:00,20.5,86,18.0,22.7,0.00,13,7.6
2024-09-20T03:00,19.3,90,17.6,21.6,0.00,86,7.9
2024-09-20T04:00,18.9,91,17.4,21.2,0.00,100,4.7
2024-09-20T05:00,18.4,94,17.4,20.5,0.00,100,6.5
2024-09-20T06:00,18.4,94,17.4,20.6,0.00,100,6.1
2024-09-20T07:00,18.2,95,17.4,20.3,0.00,86,5.4
2024-09-20T08:00,20.0,92,18.6,22.6,0.00,35,7.6
2024-09-20T09:00,21.8,84,18.9,24.3,0.00,47,16.2
2024-09-20T10:00,23.7,76,19.2,26.7,0.00,54,13.7
2024-09-20T11:00,25.5,66,18.7,29.2,0.00,79,14.4
2024-09-20T12:00,26.8,62,18.9,31.3,0.00,70,18.0
2024-09-20T13:00,27.4,60,18.9,31.8,0.00,85,16.6
2024-09-20T14:00,27.2,61,19.0,30.2,0.00,100,16.2
2024-09-20T15:00,24.7,73,19.5,27.0,0.00,100,25.9
2024-09-20T16:00,24.7,72,19.3,27.2,0.00,100,16.6
2024-09-20T17:00,24.5,70,18.6,26.8,0.00,100,13.0
2024-09-20T18:00,23.9,74,19.0,26.5,0.00,100,11.5
2024-09-20T19:00,22.8,80,19.2,25.8,0.00,100,9.0
2024-09-20T20:00,21.9,84,19.1,24.9,0.00,97,6.1
2024-09-20T21:00,21.1,89,19.2,24.1,0.00,84,6.8
2024-09-20T22:00,20.7,90,19.0,23.7,0.00,96,5.0
2024-09-20T23:00,20.5,89,18.6,23.3,0.00,93,4.7
2024-09-21T00:00,20.1,90,18.4,22.9,0.00,80,4.3
2024-09-21T01:00,19.7,92,18.3,22.4,0.00,58,4.0
2024-09-21T02:00,19.2,93,18.0,21.9,0.00,39,3.2
2024-09-21T03:00,18.2,94,17.2,20.6,0.00,44,2.5
2024-09-21T04:00,18.0,95,17.2,20.3,0.00,39,1.4
2024-09-21T05:00,17.9,95,17.1,20.2,0.00,87,1.4
2024-09-21T06:00,17.9,94,16.9,20.2,0.00,95,1.1
2024-09-21T07:00,18.0,93,16.8,20.3,0.00,100,1.1
2024-09-21T08:00,19.3,91,17.8,22.0,0.00,75,1.8
2024-09-21T09:00,21.9,80,18.3,24.7,0.00,71,4.0
2024-09-21T10:00,23.7,74,18.8,26.6,0.00,69,6.8
2024-09-21T11:00,25.1,65,18.0,28.1,0.00,79,10.4
2024-09-21T12:00,25.8,62,17.9,29.1,0.00,75,15.8
2024-09-21T13:00,26.7,58,17.7,30.9,0.00,68,16.9
2024-09-21T14:00,26.9,58,17.9,30.5,0.00,80,17.3
2024-09-21T15:00,26.5,65,19.4,28.6,0.00,100,16.2
2024-09-21T16:00,25.7,71,20.0,28.1,0.00,100,21.6
2024-09-21T17:00,25.3,71,19.7,27.7,0.00,100,20.2
2024-09-21T18:00,24.8,69,18.7,27.1,0.00,100,19.4
2024-09-21T19:00,23.9,75,19.2,27.3,0.00,100,9.7
2024-09-21T20:00,23.3,75,18.6,26.3,0.00,100,1.4
2024-09-21T21:00,21.0,95,20.1,24.5,0.00,100,2.9
2024-09-21T22:00,20.5,96,19.8,23.9,0.00,75,3.6
2024-09-21T23:00,20.1,96,19.5,23.4,0.00,75,3.6
2024-09-22T00:00,19.6,97,19.1,22.6,0.00,100,4.7
2024-09-22T01:00,19.0,98,18.7,21.6,0.00,97,7.6
2024-09-22T02:00,19.2,96,18.6,21.7,0.00,62,7.9
2024-09-22T03:00,19.4,96,18.8,22.0,0.00,100,7.2
2024-09-22T04:00,19.3,97,18.8,21.7,0.00,93,9.0
2024-09-22T05:00,19.5,97,19.0,21.9,0.00,89,11.5
2024-09-22T06:00,19.8,97,19.3,22.5,0.00,84,11.9
2024-09-22T07:00,19.7,97,19.2,22.7,0.00,86,8.6
2024-09-22T08:00,20.7,94,19.7,23.8,0.00,86,7.6
2024-09-22T09:00,22.1,85,19.5,24.7,0.00,79,12.2
2024-09-22T10:00,23.7,78,19.6,26.1,0.00,100,15.8
2024-09-22T11:00,25.5,72,20.1,29.2,0.00,100,20.9
2024-09-22T12:00,26.2,67,19.6,30.1,0.00,100,22.0
2024-09-22T13:00,26.7,64,19.3,30.2,0.00,100,21.6
2024-09-22T14:00,26.9,65,19.8,30.1,0.00,100,19.4
2024-09-22T15:00,26.7,65,19.5,28.7,0.00,100,24.1
2024-09-22T16:00,26.6,63,19.0,28.6,0.00,100,22.0
2024-09-22T17:00,26.1,63,18.5,27.8,0.00,100,18.4
2024-09-22T18:00,25.2,65,18.2,27.0,0.00,100,17.6
2024-09-22T19:00,23.7,74,18.8,26.2,0.00,100,14.0
2024-09-22T20:00,22.4,80,18.8,25.0,0.00,100,8.3
2024-09-22T21:00,21.1,86,18.7,23.9,0.00,68,7.2
2024-09-22T22:00,20.2,90,18.5,22.9,0.00,28,4.7
2024-09-22T23:00,19.3,93,18.2,21.9,0.00,18,4.0
2024-09-23T00:00,18.5,96,17.8,20.9,0.00,46,4.7
2024-09-23T01:00,18.0,96,17.4,20.2,0.00,56,4.7
2024-09-23T02:00,17.3,98,17.0,19.5,0.00,78,4.3
2024-09-23T03:00,16.9,99,16.7,19.0,0.00,82,4.0
2024-09-23T04:00,17.3,97,16.8,19.5,0.00,91,8.6
2024-09-23T05:00,18.0,93,16.8,19.8,0.00,99,10.4
2024-09-23T06:00,18.7,90,17.0,20.8,0.10,90,6.8
2024-09-23T07:00,18.9,89,17.1,21.0,0.00,84,5.0
2024-09-23T08:00,20.3,88,18.2,22.9,0.00,71,5.0
2024-09-23T09:00,22.0,76,17.5,24.2,0.00,72,9.4
2024-09-23T10:00,23.0,73,17.9,24.3,0.00,94,20.5
2024-09-23T11:00,23.1,70,17.4,23.9,0.00,100,27.4
2024-09-23T12:00,23.4,73,18.3,24.5,0.00,100,27.0
2024-09-23T13:00,24.0,73,18.9,25.4,0.00,100,24.1
2024-09-23T14:00,24.3,74,19.3,25.6,0.00,100,28.4
2024-09-23T15:00,23.9,76,19.4,25.6,0.00,100,29.2
2024-09-23T16:00,24.1,76,19.6,26.0,0.00,100,24.1
2024-09-23T17:00,24.0,72,18.7,25.5,0.00,100,23.0
2024-09-23T18:00,23.5,72,18.2,25.1,0.00,100,21.6
2024-09-23T19:00,22.0,80,18.4,24.4,0.00,100,17.6
2024-09-23T20:00,20.7,87,18.5,23.5,0.00,98,7.9
2024-09-23T21:00,20.3,91,18.8,23.5,0.00,51,3.6
2024-09-23T22:00,19.7,93,18.6,22.6,0.00,68,2.2
2024-09-23T23:00,19.0,96,18.4,21.8,0.00,73,3.6
2024-09-24T00:00,18.6,97,18.1,21.3,0.00,84,3.2
2024-09-24T01:00,18.3,98,18.0,21.0,0.00,96,2.5
2024-09-24T02:00,18.3,99,18.1,21.1,0.00,98,1.8
2024-09-24T03:00,18.5,99,18.4,21.5,0.00,99,1.1
2024-09-24T04:00,18.7,99,18.5,21.5,0.00,97,2.9
2024-09-24T05:00,18.8,97,18.3,21.4,0.00,92,5.4
2024-09-24T06:00,19.0,95,18.2,21.9,0.00,92,4.3
2024-09-24T07:00,19.1,94,18.1,21.6,0.00,86,8.3
2024-09-24T08:00,19.7,93,18.6,22.7,0.00,95,6.1
2024-09-24T09:00,21.6,84,18.8,24.3,0.00,100,7.6
2024-09-24T10:00,23.1,78,19.1,25.2,0.00,94,16.9
2024-09-24T11:00,24.6,74,19.7,27.7,0.00,77,21.2
2024-09-24T12:00,25.8,71,20.2,29.9,0.00,78,26.3
2024-09-24T13:00,25.3,72,19.9,27.8,0.00,100,29.2
2024-09-24T14:00,25.7,67,19.1,28.1,0.00,64,30.2
2024-09-24T15:00,25.0,71,19.3,27.1,0.00,100,29.5
2024-09-24T16:00,25.4,64,18.1,26.3,0.00,100,26.3
2024-09-24T17:00,25.1,62,17.3,25.8,0.00,100,24.8
2024-09-24T18:00,24.2,64,17.0,25.0,0.00,100,23.0
2024-09-24T19:00,22.6,71,17.0,24.0,0.00,100,19.8
2024-09-24T20:00,21.4,76,17.0,23.3,0.00,100,11.9
2024-09-24T21:00,20.2,79,16.4,22.0,0.00,25,6.5
2024-09-24T22:00,19.2,82,16.1,20.8,0.00,62,5.0
2024-09-24T23:00,18.5,85,16.0,20.1,0.00,63,5.0
2024-09-25T00:00,18.2,87,16.0,19.9,0.00,72,5.0
2024-09-25T01:00,17.8,89,15.9,19.5,0.00,67,4.3
2024-09-25T02:00,17.8,89,15.9,19.4,0.00,83,4.0
2024-09-25T03:00,18.2,87,16.0,19.6,0.10,96,10.8
2024-09-25T04:00,19.3,75,14.8,20.4,0.20,100,8.6
2024-09-25T05:00,18.6,77,14.5,19.3,0.60,100,9.4
2024-09-25T06:00,18.3,79,14.6,18.9,0.40,93,10.4
2024-09-25T07:00,18.3,81,15.0,19.2,0.00,96,9.7
2024-09-25T08:00,18.6,86,16.2,20.0,0.00,100,9.4
2024-09-25T09:00,19.5,84,16.7,21.3,0.00,95,9.7
2024-09-25T10:00,20.6,82,17.4,22.6,0.00,100,9.7
2024-09-25T11:00,21.8,79,18.0,23.8,0.00,90,11.2
2024-09-25T12:00,22.7,78,18.6,25.4,0.00,100,10.8
2024-09-25T13:00,23.3,75,18.6,25.9,0.00,91,8.6
2024-09-25T14:00,24.9,68,18.6,28.1,0.00,67,10.8
2024-09-25T15:00,27.0,54,16.9,30.3,0.00,68,13.0
2024-09-25T16:00,27.0,53,16.6,28.3,0.00,57,14.0
2024-09-25T17:00,25.7,59,17.1,26.4,0.00,91,21.2
2024-09-25T18:00,24.3,69,18.2,25.2,0.00,2,26.3
2024-09-25T19:00,22.6,74,17.7,24.0,0.00,4,24.8
2024-09-25T20:00,21.3,80,17.7,23.3,0.00,5,14.8
2024-09-25T21:00,20.1,90,18.4,22.7,0.00,11,7.6
2024-09-25T22:00,19.3,92,18.0,21.8,0.00,18,4.7
2024-09-25T23:00,18.6,95,17.8,20.9,0.00,41,5.0
2024-09-26T00:00,17.9,97,17.4,20.1,0.00,57,4.7
2024-09-26T01:00,17.3,98,17.0,19.4,0.00,69,4.7
2024-09-26T02:00,16.8,98,16.5,18.7,0.00,66,4.7
2024-09-26T03:00,16.0,98,15.7,17.7,0.00,81,4.7
2024-09-26T04:00,15.8,98,15.5,17.2,0.00,90,4.3
2024-09-26T05:00,16.0,97,15.5,17.4,0.00,87,5.0
2024-09-26T06:00,16.1,97,15.6,17.5,0.00,88,5.4
2024-09-26T07:00,16.3,96,15.7,17.7,0.00,88,6.5
2024-09-26T08:00,18.4,92,17.1,20.5,0.00,76,6.5
2024-09-26T09:00,21.5,87,19.3,24.3,0.00,72,9.4
2024-09-26T10:00,23.7,80,20.0,26.1,0.00,87,18.4
2024-09-26T11:00,24.8,75,20.0,27.9,0.00,74,18.0
2024-09-26T12:00,26.2,68,19.8,30.9,0.00,88,15.8
2024-09-26T13:00,26.9,63,19.2,31.4,0.00,81,12.6
2024-09-26T14:00,26.9,62,19.0,30.2,0.00,92,11.9
2024-09-26T15:00,27.5,60,19.0,29.7,0.00,84,17.6
2024-09-26T16:00,27.6,56,18.0,29.3,0.00,72,15.1
2024-09-26T17:00,27.3,54,17.2,28.5,0.00,50,15.8
2024-09-26T18:00,26.2,58,17.3,27.3,0.00,41,16.9
2024-09-26T19:00,23.7,70,17.9,25.5,0.00,61,15.8
2024-09-26T20:00,21.8,80,18.2,24.3,0.00,61,10.8
2024-09-26T21:00,20.8,85,18.2,23.4,0.00,6,6.1
2024-09-26T22:00,20.2,86,17.8,22.8,0.00,6,3.6
2024-09-26T23:00,19.4,89,17.6,21.8,0.00,16,3.2
2024-09-27T00:00,18.5,92,17.1,20.6,0.00,87,4.7
2024-09-27T01:00,17.7,94,16.7,19.6,0.00,100,5.4
2024-09-27T02:00,17.3,94,16.3,18.9,0.00,100,5.8
2024-09-27T03:00,17.2,98,16.9,19.1,0.00,100,5.8
2024-09-27T04:00,17.4,99,17.2,19.5,0.00,100,5.8
2024-09-27T05:00,18.1,100,18.1,20.5,0.00,100,7.2
2024-09-27T06:00,18.6,100,18.6,21.1,0.00,100,6.8
2024-09-27T07:00,19.2,99,19.0,22.0,0.00,100,7.9
2024-09-27T08:00,20.4,95,19.6,23.1,0.00,100,12.2
2024-09-27T09:00,22.0,86,19.6,23.8,0.00,100,23.8
2024-09-27T10:00,24.0,76,19.5,25.7,0.00,75,24.8
2024-09-27T11:00,25.6,69,19.5,28.2,0.00,70,24.1
2024-09-27T12:00,26.7,62,18.8,30.2,0.00,68,21.2
2024-09-27T13:00,27.9,56,18.3,32.3,0.00,81,16.2
2024-09-27T14:00,28.4,53,17.9,32.7,0.00,87,15.1
2024-09-27T15:00,28.1,54,17.9,31.0,0.00,100,15.1
2024-09-27T16:00,27.8,58,18.8,30.1,0.00,100,11.2
2024-09-27T17:00,27.5,58,18.5,29.7,0.00,100,10.8
2024-09-27T18:00,26.6,59,18.0,28.7,0.00,100,11.2
2024-09-27T19:00,24.4,70,18.6,26.9,0.00,100,9.7
2024-09-27T20:00,22.7,78,18.7,25.5,0.00,95,8.3
2024-09-27T21:00,21.9,81,18.5,24.8,0.00,40,5.0
2024-09-27T22:00,21.4,82,18.2,24.2,0.00,28,2.2
2024-09-27T23:00,20.8,85,18.2,23.4,0.00,60,2.9
2024-09-28T00:00,19.9,89,18.0,22.4,0.00,93,3.6
2024-09-28T01:00,19.0,92,17.7,21.4,0.00,100,4.0
2024-09-28T02:00,18.5,94,17.5,20.7,0.00,100,4.3
2024-09-28T03:00,18.1,95,17.3,20.2,0.00,100,5.0
2024-09-28T04:00,17.8,95,17.0,19.6,0.00,100,6.5
2024-09-28T05:00,17.8,95,17.0,19.6,0.00,100,6.8
2024-09-28T06:00,17.8,94,16.8,19.6,0.00,100,7.2
2024-09-28T07:00,18.0,94,17.0,19.9,0.00,100,6.8
2024-09-28T08:00,20.3,91,18.8,23.2,0.00,100,6.5
2024-09-28T09:00,22.8,84,20.0,25.3,0.00,100,12.6
2024-09-28T10:00,24.7,75,19.9,26.3,0.00,100,27.4
2024-09-28T11:00,26.2,69,20.0,28.5,0.00,100,28.1
2024-09-28T12:00,27.6,65,20.4,31.0,0.00,100,26.6
2024-09-28T13:00,28.4,63,20.7,32.5,0.00,100,24.5
2024-09-28T14:00,27.9,65,20.7,31.4,0.00,100,19.8
2024-09-28T15:00,28.6,64,21.1,32.2,0.00,100,14.4
2024-09-28T16:00,27.3,73,22.0,31.6,0.00,100,13.0
2024-09-28T17:00,26.0,75,21.2,29.6,0.00,100,10.8
2024-09-28T18:00,25.2,77,20.9,28.7,0.00,100,11.2
2024-09-28T19:00,24.0,84,21.1,28.1,0.00,100,10.4
2024-09-28T20:00,23.2,87,20.9,27.4,0.00,100,2.5
2024-09-28T21:00,21.5,93,20.3,25.1,0.00,100,2.2
2024-09-28T22:00,20.8,95,20.0,24.3,0.00,100,4.0
2024-09-28T23:00,20.2,96,19.5,23.3,0.00,100,5.0
2024-09-29T00:00,19.9,96,19.3,22.9,0.00,100,5.8
2024-09-29T01:00,19.7,95,18.8,22.5,0.00,100,5.8
2024-09-29T02:00,19.5,95,18.7,22.1,0.00,100,7.2
2024-09-29T03:00,19.3,94,18.3,21.8,0.00,100,9.7
2024-09-29T04:00,19.2,95,18.4,21.6,0.00,100,8.3
2024-09-29T05:00,19.1,96,18.5,21.4,0.00,100,9.7
2024-09-29T06:00,19.1,96,18.5,21.5,0.00,100,9.7
2024-09-29T07:00,19.2,95,18.4,21.3,0.00,100,10.1
2024-09-29T08:00,20.4,92,19.0,22.2,0.00,100,18.7
2024-09-29T09:00,21.9,84,19.0,22.8,0.00,100,28.4
2024-09-29T10:00,23.3,77,19.0,24.1,0.00,98,31.0
2024-09-29T11:00,24.3,72,18.9,25.2,0.00,97,31.0
2024-09-29T12:00,25.5,69,19.4,27.6,0.00,100,29.2
2024-09-29T13:00,26.0,66,19.2,28.2,0.00,100,25.2
2024-09-29T14:00,26.5,65,19.4,28.6,0.00,100,23.4
2024-09-29T15:00,25.8,70,19.9,28.0,0.00,100,21.6
2024-09-29T16:00,26.1,67,19.5,28.1,0.00,100,20.2
2024-09-29T17:00,25.1,72,19.7,27.1,0.00,100,20.9
2024-09-29T18:00,24.1,75,19.4,26.5,0.00,100,19.8
2024-09-29T19:00,23.2,81,19.7,26.3,0.00,100,13.0
2024-09-29T20:00,22.3,85,19.7,25.5,0.00,95,7.2
2024-09-29T21:00,21.7,88,19.6,25.0,0.00,85,5.0
2024-09-29T22:00,21.3,89,19.4,24.6,0.00,70,3.6
2024-09-29T23:00,21.1,89,19.2,24.3,0.00,97,3.2
2024-09-30T00:00,20.8,90,19.1,23.9,0.00,100,3.6
2024-09-30T01:00,20.4,92,19.0,23.4,0.00,100,4.0
2024-09-30T02:00,20.1,93,19.0,23.1,0.00,100,4.0
2024-09-30T03:00,19.9,94,18.9,22.7,0.00,100,4.7
2024-09-30T04:00,19.9,94,18.9,22.6,0.00,100,6.8
2024-09-30T05:00,19.9,92,18.6,22.5,0.00,100,7.2
2024-09-30T06:00,19.8,92,18.5,22.4,0.00,100,6.5
2024-09-30T07:00,19.7,93,18.6,22.3,0.00,100,6.5
2024-09-30T08:00,20.6,91,19.1,23.1,0.00,94,10.1
2024-09-30T09:00,21.8,86,19.3,23.8,0.00,99,23.8
2024-09-30T10:00,23.1,79,19.3,24.7,0.00,95,23.4
2024-09-30T11:00,24.6,71,19.0,26.2,0.00,92,24.1
2024-09-30T12:00,25.7,67,19.1,28.4,0.00,92,23.8
